com.samsung.shealth.activity.day_summary,6305105,6
movement_type,create_sh_ver,energy_type,exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,modify_sh_ver,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
,,,,1618,,1077175,90,0,,2023-07-19 06:32:34.388,,2023-07-18 07:02:40.841,,,,-1,120000,18,,,,1190.2699,,61.75,d6e08834-3159-44db-8fe8-b762cea9cba0.extra_data.json,jBfEgmLJSx,0,com.sec.android.app.shealth,1077175,46860000,d6e08834-3159-44db-8fe8-b762cea9cba0,2023-07-18 00:00:00.000,
,,,,1514,,1007140,90,0,,2023-07-20 06:15:10.226,,2023-07-19 07:00:01.218,,,,-1,60000,17,,,,1125.9703,,56.280003,d1cb7080-fb8f-4eab-812c-042cd6ad030e.extra_data.json,jBfEgmLJSx,0,com.sec.android.app.shealth,1007140,33660000,d1cb7080-fb8f-4eab-812c-042cd6ad030e,2023-07-19 00:00:00.000,
,,,,1918,,1231012,90,0,,2023-07-21 02:09:31.219,,2023-07-20 07:00:01.987,,,,-1,120000,22,,,,1426.1401,,74.02998,d392ae43-1920-4076-acc1-fb291912107c.extra_data.json,jBfEgmLJSx,0,com.sec.android.app.shealth,1231012,48000000,d392ae43-1920-4076-acc1-fb291912107c,2023-07-20 00:00:00.000,
,,,,2394,,1579469,90,0,,2023-07-22 06:00:01.774,,2023-07-21 07:00:01.401,,,,-1,120000,28,,,,1796.2302,,91.049995,8a372032-1371-4ccd-8451-955f260c87df.extra_data.json,jBfEgmLJSx,800,com.sec.android.app.shealth,1578669,24539999,8a372032-1371-4ccd-8451-955f260c87df,2023-07-21 00:00:00.000,
,,,,4211,,2725800,90,0,,2023-07-23 02:15:22.637,,2023-07-22 06:00:01.590,,,,-1,180000,50,,,,3150.5105,,158.24998,6b2e355e-9a03-4fb8-8925-57699fa33ba6.extra_data.json,jBfEgmLJSx,4800,com.sec.android.app.shealth,2721000,11640000,6b2e355e-9a03-4fb8-8925-57699fa33ba6,2023-07-22 00:00:00.000,
,,,,2633,,1659863,90,0,,2023-07-24 01:42:09.946,,2023-07-23 05:00:01.140,,,,-1,180000,30,,,,2005.3502,,98.49001,82eb0923-58a1-401c-9926-edb8cc1299ed.extra_data.json,jBfEgmLJSx,18391,com.sec.android.app.shealth,1641472,26940000,82eb0923-58a1-401c-9926-edb8cc1299ed,2023-07-23 00:00:00.000,
,,,,3159,,2071587,90,0,,2023-07-24 21:29:09.229,,2023-07-24 04:00:02.877,,,,-1,120000,37,,,,2393.79,,117.24,79499da8-476c-482f-9834-cdc21eb1395d.extra_data.json,jBfEgmLJSx,16800,com.sec.android.app.shealth,2054787,29520000,79499da8-476c-482f-9834-cdc21eb1395d,2023-07-24 00:00:00.000,
,,,,2144,,1395761,90,0,,2023-07-26 03:55:02.643,,2023-07-25 04:00:02.031,,,,-1,120000,25,,,,1587.4198,,82.59998,a01174ea-6326-4d87-af42-2a9cfd9c713e.extra_data.json,jBfEgmLJSx,0,com.sec.android.app.shealth,1395761,39540000,a01174ea-6326-4d87-af42-2a9cfd9c713e,2023-07-25 00:00:00.000,
,,,,3760,,2482394,90,0,,2023-07-27 02:37:43.808,,2023-07-26 04:00:01.522,,,,-1,60000,45,,,,2752.05,,144.9,c586b89e-042f-423a-b64c-13a1b975fe72.extra_data.json,jBfEgmLJSx,0,com.sec.android.app.shealth,2482394,31380000,c586b89e-042f-423a-b64c-13a1b975fe72,2023-07-26 00:00:00.000,
,,,,3609,,2306774,90,0,,2023-07-28 03:34:09.308,,2023-07-27 04:02:13.561,,,,-1,120000,42,,,,2730.88,,134.73999,76049a92-53d4-4678-8491-e067ab82ff0d.extra_data.json,jBfEgmLJSx,19628,com.sec.android.app.shealth,2287146,19680000,76049a92-53d4-4678-8491-e067ab82ff0d,2023-07-27 00:00:00.000,
,,,,1458,,957692,90,0,,2023-07-29 03:59:42.366,,2023-07-28 05:00:01.124,,,,-1,120000,16,,,,1084.05,,55.59,ee7d8c0f-d796-4170-b8cd-16bb58e79500.extra_data.json,jBfEgmLJSx,0,com.sec.android.app.shealth,957692,59760000,ee7d8c0f-d796-4170-b8cd-16bb58e79500,2023-07-28 00:00:00.000,
,,,,3288,,2133463,90,0,,2023-07-30 06:39:56.423,,2023-07-29 05:00:01.333,,,,-1,180000,38,,,,2444.39,,125.420006,e3728af9-1351-4a64-93ff-7a4594d3292c.extra_data.json,jBfEgmLJSx,0,com.sec.android.app.shealth,2133463,13500000,e3728af9-1351-4a64-93ff-7a4594d3292c,2023-07-29 00:00:00.000,
,,,,2031,,1328634,90,0,,2023-07-31 06:54:35.577,,2023-07-30 07:00:00.693,,,,-1,60000,24,,,,1509.6599,,74.479996,0c0238c0-da96-4e81-b365-9ad7a6c3be32.extra_data.json,jBfEgmLJSx,0,com.sec.android.app.shealth,1328634,19260000,0c0238c0-da96-4e81-b365-9ad7a6c3be32,2023-07-30 00:00:00.000,
,,,,879,,582898,90,0,,2023-08-01 05:24:21.713,,2023-07-31 07:00:00.603,,,,-1,60000,10,,,,670.2299,,32.440002,194abdc5-2be0-47e1-aab6-6287bb768d4f.extra_data.json,jBfEgmLJSx,0,com.sec.android.app.shealth,582898,22620000,194abdc5-2be0-47e1-aab6-6287bb768d4f,2023-07-31 00:00:00.000,
,,,,3343,,2157445,90,0,,2023-08-02 04:01:48.688,,2023-08-01 07:00:01.502,,,,-1,180000,38,,,,2479.3604,,128.66997,cd4309d2-702e-4533-ac99-4affac9429fd.extra_data.json,jBfEgmLJSx,0,com.sec.android.app.shealth,2157445,11520000,cd4309d2-702e-4533-ac99-4affac9429fd,2023-08-01 00:00:00.000,
,,,,2828,,1829341,90,0,,2023-08-03 02:55:02.649,,2023-08-02 06:00:00.881,,,,-1,180000,33,,,,2108.85,,106.71998,31478361-7a07-491d-9d08-098cd39f3506.extra_data.json,jBfEgmLJSx,0,com.sec.android.app.shealth,1829341,16920000,31478361-7a07-491d-9d08-098cd39f3506,2023-08-02 00:00:00.000,
,,,,2977,,1931998,90,0,,2023-08-04 03:47:57.890,,2023-08-03 05:00:02.579,,,,-1,180000,35,,,,2192.7703,,115.91999,ea465e33-e957-4914-b120-bb5b7a8c6a63.extra_data.json,jBfEgmLJSx,2000,com.sec.android.app.shealth,1929998,35940000,ea465e33-e957-4914-b120-bb5b7a8c6a63,2023-08-03 00:00:00.000,
,,,,5980,,3879234,90,0,,2023-08-05 05:02:18.296,,2023-08-04 04:00:01.205,,,,-1,180000,71,,,,4491.6895,,251.11002,64a79cda-ee11-41c8-841f-34fcd3ee3b02.extra_data.json,jBfEgmLJSx,19152,com.sec.android.app.shealth,3860082,23820000,64a79cda-ee11-41c8-841f-34fcd3ee3b02,2023-08-04 00:00:00.000,
,,,,3317,,2133343,90,0,,2023-08-06 01:13:19.208,,2023-08-05 05:00:00.672,,,,-1,180000,38,,,,2446.44,,101.51997,7416b132-4ca6-457b-a3b3-9b97d7b9c315.extra_data.json,jBfEgmLJSx,0,com.sec.android.app.shealth,2133343,29640000,7416b132-4ca6-457b-a3b3-9b97d7b9c315,2023-08-05 00:00:00.000,
,,,,2118,,1363831,90,0,,2023-08-07 03:57:56.525,,2023-08-06 05:00:01.768,,,,-1,120000,24,,,,1591.3597,,66.21,b8a4d231-50e3-413b-938f-910d3b2ddfc3.extra_data.json,jBfEgmLJSx,8000,com.sec.android.app.shealth,1355831,29820000,b8a4d231-50e3-413b-938f-910d3b2ddfc3,2023-08-06 00:00:00.000,
,,,,5184,,3353253,90,0,,2023-08-08 00:52:19.643,,2023-08-07 05:00:01.992,,,,-1,180000,61,,,,3852.7705,,160.37001,b0664fae-2392-446d-aa4f-c9e2d24cede9.extra_data.json,jBfEgmLJSx,6000,com.sec.android.app.shealth,3347253,32460000,b0664fae-2392-446d-aa4f-c9e2d24cede9,2023-08-07 00:00:00.000,
,,,,3474,,2272836,90,0,,2023-08-09 04:51:23.135,,2023-08-08 05:06:05.440,,,,-1,180000,41,,,,2607.4106,,107.919975,fad87db6-af7a-4de7-879e-b63fc37e35b0.extra_data.json,jBfEgmLJSx,0,com.sec.android.app.shealth,2272836,19920000,fad87db6-af7a-4de7-879e-b63fc37e35b0,2023-08-08 00:00:00.000,
,,,,1815,,1188474,90,0,,2023-08-10 04:19:54.951,,2023-08-09 05:00:00.636,,,,-1,120000,21,,,,1351.7198,,54.669987,cd148ca2-2871-44af-8ec8-b064f93ac933.extra_data.json,jBfEgmLJSx,0,com.sec.android.app.shealth,1188474,15720000,cd148ca2-2871-44af-8ec8-b064f93ac933,2023-08-09 00:00:00.000,
,,,,5744,,4165600,90,0,,2023-08-11 05:15:05.083,,2023-08-10 06:00:01.244,,,,-1,893280,76,,,,4260.517,,298.55975,6c23f858-0098-45d6-ace5-2c9fe32820f6.extra_data.json,jBfEgmLJSx,0,com.sec.android.app.shealth,4165600,23700000,6c23f858-0098-45d6-ace5-2c9fe32820f6,2023-08-10 00:00:00.000,
,,,,2332,,2140566,90,600000,,2023-08-12 20:13:39.226,,2023-08-11 07:00:02.551,,,,-1,600000,38,,,,1710.9548,,146.60286,9c01ee61-957f-42d1-bd32-2ad720bcc242.extra_data.json,jBfEgmLJSx,0,com.sec.android.app.shealth,1540566,21300000,9c01ee61-957f-42d1-bd32-2ad720bcc242,2023-08-11 00:00:00.000,
,,,,329,,218909,90,0,,2023-08-21 04:36:42.688,,2023-08-12 08:26:59.981,,,,-1,26680,3,,,,251.75,,13.789998,282de4c9-c126-4081-bb6c-1ea8c2b1a6d7.extra_data.json,6+THe69Q8P,800,com.sec.android.app.shealth,218109,34199999,282de4c9-c126-4081-bb6c-1ea8c2b1a6d7,2023-08-12 00:00:00.000,
,,,,689,,459563,90,0,,2023-08-21 06:02:44.573,,2023-08-21 04:36:41.928,,,,-1,60000,7,,,,498.3,,28.0,3633ce9a-4b2a-466c-9e99-125ed6f5a7a8.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,459563,62160000,3633ce9a-4b2a-466c-9e99-125ed6f5a7a8,2023-08-20 00:00:00.000,
,,,,0,,0,90,0,,2023-08-21 04:36:42.767,,2023-08-21 04:36:42.767,,,,-1,0,0,,,,0.0,,0.0,06f1bb4f-71e9-42da-9c6f-4da807292229.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,0,-1,06f1bb4f-71e9-42da-9c6f-4da807292229,2023-08-13 00:00:00.000,
,,,,0,,0,90,0,,2023-08-21 04:36:42.805,,2023-08-21 04:36:42.805,,,,-1,0,0,,,,0.0,,0.0,1313c97c-1e82-436f-a389-f5bb0b890b92.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,0,-1,1313c97c-1e82-436f-a389-f5bb0b890b92,2023-08-14 00:00:00.000,
,,,,0,,0,90,0,,2023-08-21 04:36:42.853,,2023-08-21 04:36:42.853,,,,-1,0,0,,,,0.0,,0.0,4d4659f0-bd6c-407b-b92e-417bc03dc512.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,0,-1,4d4659f0-bd6c-407b-b92e-417bc03dc512,2023-08-15 00:00:00.000,
,,,,0,,0,90,0,,2023-08-21 04:36:42.889,,2023-08-21 04:36:42.889,,,,-1,0,0,,,,0.0,,0.0,d376cf5c-7d0d-4549-bb8f-07386ce485fe.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,0,-1,d376cf5c-7d0d-4549-bb8f-07386ce485fe,2023-08-16 00:00:00.000,
,,,,0,,0,90,0,,2023-08-21 04:36:42.927,,2023-08-21 04:36:42.927,,,,-1,0,0,,,,0.0,,0.0,3e77caf8-f8c7-43a6-aad0-6b9bc16615c8.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,0,-1,3e77caf8-f8c7-43a6-aad0-6b9bc16615c8,2023-08-17 00:00:00.000,
,,,,0,,0,90,0,,2023-08-21 04:36:43.018,,2023-08-21 04:36:43.018,,,,-1,0,0,,,,0.0,,0.0,0218a725-f3b9-4ab4-b304-0bc182e9aebe.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,0,-1,0218a725-f3b9-4ab4-b304-0bc182e9aebe,2023-08-18 00:00:00.000,
,,,,0,,0,90,0,,2023-08-21 04:36:43.044,,2023-08-21 04:36:43.044,,,,-1,0,0,,,,0.0,,0.0,3ab9c1a3-e2a2-445a-b83c-9984dee97543.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,0,-1,3ab9c1a3-e2a2-445a-b83c-9984dee97543,2023-08-19 00:00:00.000,
,,,,3498,,2327025,90,0,,2023-08-23 19:23:18.620,,2023-08-21 07:00:01.891,,,,-1,60000,42,,,,2700.0806,,211.4,adf2a8a2-5e1c-4b49-95df-faa6eb72444d.extra_data.json,6+THe69Q8P,9200,com.sec.android.app.shealth,2317825,31380000,adf2a8a2-5e1c-4b49-95df-faa6eb72444d,2023-08-21 00:00:00.000,
,,,,3737,,2487850,90,0,,2023-08-23 05:55:22.815,,2023-08-22 07:00:01.390,,,,-1,120000,45,,,,2859.6204,,225.10002,04cb2328-35ca-4962-ac4c-cd5387c7886d.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,2487850,35640000,04cb2328-35ca-4962-ac4c-cd5387c7886d,2023-08-22 00:00:00.000,
,,,,6664,,4397897,90,0,,2023-08-29 14:35:02.780,,2023-08-23 07:00:00.465,,,,-1,120000,81,,,,5036.5703,,299.73996,edac251e-0b34-40bf-967e-7fe774e47da5.extra_data.json,6+THe69Q8P,2000,com.sec.android.app.shealth,4395897,34620000,edac251e-0b34-40bf-967e-7fe774e47da5,2023-08-23 00:00:00.000,
,,,,1628,,1071689,90,0,,2023-08-25 07:00:49.995,,2023-08-24 07:00:00.341,,,,-1,120000,18,,,,1220.7799,,49.41999,c65d08dd-9280-4c61-ae05-6033c2848675.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1071689,39959999,c65d08dd-9280-4c61-ae05-6033c2848675,2023-08-24 00:00:00.000,
,,,,2612,,1692339,90,0,,2023-08-26 07:00:01.424,,2023-08-25 07:00:00.759,,,,-1,240000,31,,,,1985.1703,,79.66999,2b84af06-f9eb-4bb2-a2d2-5958440b7598.extra_data.json,6+THe69Q8P,400,com.sec.android.app.shealth,1691939,26879999,2b84af06-f9eb-4bb2-a2d2-5958440b7598,2023-08-25 00:00:00.000,
,,,,1884,,1221497,90,0,,2023-08-27 05:00:00.389,,2023-08-26 07:00:01.408,,,,-1,60000,22,,,,1450.7897,,58.199978,4ef5e9d5-4ce9-47d3-ad7c-001575e4a3e4.extra_data.json,6+THe69Q8P,400,com.sec.android.app.shealth,1221097,21599999,4ef5e9d5-4ce9-47d3-ad7c-001575e4a3e4,2023-08-26 00:00:00.000,
,,,,1385,,899663,90,0,,2023-08-28 02:07:41.700,,2023-08-27 05:00:00.321,,,,-1,60000,15,,,,1068.0898,,41.959976,e3d3249f-4b38-4bed-b92c-89796f01f696.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,899663,43260000,e3d3249f-4b38-4bed-b92c-89796f01f696,2023-08-27 00:00:00.000,
,,,,2288,,1522671,90,0,,2023-08-29 03:53:15.127,,2023-08-28 05:00:00.256,,,,-1,120000,27,,,,1751.7898,,69.67996,1d61ab9d-f6fe-415d-83f6-d6544bb75843.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1522671,45900000,1d61ab9d-f6fe-415d-83f6-d6544bb75843,2023-08-28 00:00:00.000,
,,,,3929,,2570209,90,0,,2023-09-25 14:51:32.164,,2023-08-29 05:00:02.137,,,,-1,180000,46,,,,3020.97,,152.18999,66a11ae5-6d3d-43f8-afb9-e02911395ca0.extra_data.json,6+THe69Q8P,18764,com.sec.android.app.shealth,2551445,33659999,66a11ae5-6d3d-43f8-afb9-e02911395ca0,2023-08-29 00:00:00.000,
,,,,2336,,1531604,90,0,,2023-08-31 03:59:24.507,,2023-08-30 04:00:00.314,,,,-1,60000,27,,,,1783.8601,,73.42999,0377276c-e4c5-4b01-81b5-300d3e297133.extra_data.json,6+THe69Q8P,9600,com.sec.android.app.shealth,1522004,32280000,0377276c-e4c5-4b01-81b5-300d3e297133,2023-08-30 00:00:00.000,
,,,,1638,,1029578,90,0,,2023-09-01 01:33:40.417,,2023-08-31 05:00:01.085,,,,-1,240000,18,,,,1246.6901,,50.23,9dce78c0-9f86-48df-8e09-188390d6f460.extra_data.json,6+THe69Q8P,3528,com.sec.android.app.shealth,1026050,66600000,9dce78c0-9f86-48df-8e09-188390d6f460,2023-08-31 00:00:00.000,
,,,,5756,,3762127,90,0,,2023-09-02 03:35:01.703,,2023-09-01 05:00:00.283,,,,-1,180000,68,,,,4407.7197,,177.06996,94caba15-d8b0-4835-a8bf-75ed052c178e.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,3762127,37020000,94caba15-d8b0-4835-a8bf-75ed052c178e,2023-09-01 00:00:00.000,
,,,,2626,,1747346,90,0,,2023-09-03 04:45:58.943,,2023-09-02 05:00:00.280,,,,-1,60000,32,,,,2012.6,,81.64998,aee92b9c-8139-434f-b354-dccb1a4ceb92.extra_data.json,6+THe69Q8P,1200,com.sec.android.app.shealth,1746146,33840000,aee92b9c-8139-434f-b354-dccb1a4ceb92,2023-09-02 00:00:00.000,
,,,,2012,,1294497,90,0,,2023-09-04 04:50:17.658,,2023-09-03 05:00:00.199,,,,-1,120000,23,,,,1542.2201,,61.37999,a838f774-9c7e-4f94-8263-99d0456fc055.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1294497,30840000,a838f774-9c7e-4f94-8263-99d0456fc055,2023-09-03 00:00:00.000,
,,,,3540,,2321797,90,0,,2023-09-05 02:30:05.946,,2023-09-04 07:00:00.257,,,,-1,180000,42,,,,2679.58,,110.83999,28dee648-f927-4ebb-b508-09defd8b9d9b.extra_data.json,6+THe69Q8P,26800,com.sec.android.app.shealth,2294997,25620000,28dee648-f927-4ebb-b508-09defd8b9d9b,2023-09-04 00:00:00.000,
,,,,1693,,1091756,90,0,,2023-09-05 22:10:35.301,,2023-09-05 07:00:00.382,,,,-1,240000,20,,,,1296.8002,,52.329987,de6dfc7c-5e8c-4c2e-acfb-738e9d74454d.extra_data.json,6+THe69Q8P,8885,com.sec.android.app.shealth,1082871,40620000,de6dfc7c-5e8c-4c2e-acfb-738e9d74454d,2023-09-05 00:00:00.000,
,,,,951,,622918,90,0,,2023-09-07 03:06:28.596,,2023-09-06 07:00:00.570,,,,-1,60000,11,,,,743.0,,28.259989,358bec1e-6009-4de5-ab14-9398ad15533c.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,622918,50520000,358bec1e-6009-4de5-ab14-9398ad15533c,2023-09-06 00:00:00.000,
,,,,2600,,1684928,90,0,,2023-09-08 01:57:57.628,,2023-09-07 05:00:00.227,,,,-1,120000,30,,,,1974.6501,,80.82999,3b3c5413-8f3e-400d-81a3-a76379c36989.extra_data.json,6+THe69Q8P,6248,com.sec.android.app.shealth,1678680,19080000,3b3c5413-8f3e-400d-81a3-a76379c36989,2023-09-07 00:00:00.000,
,,,,3973,,2535454,90,0,,2023-09-09 05:24:11.641,,2023-09-08 07:00:20.284,,,,-1,180000,46,,,,2994.27,,121.299965,b40ad078-76af-41c4-8f8e-b4aa3ae4cc0c.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,2535454,31380000,b40ad078-76af-41c4-8f8e-b4aa3ae4cc0c,2023-09-08 00:00:00.000,
,,,,2254,,1464492,90,0,,2023-09-10 02:11:44.427,,2023-09-09 07:00:01.621,,,,-1,120000,26,,,,1694.9298,,69.08,fb4c228a-5cca-47d4-9dde-c982b1e6dd7d.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1464492,38640000,fb4c228a-5cca-47d4-9dde-c982b1e6dd7d,2023-09-09 00:00:00.000,
,,,,3186,,1971899,90,0,,2023-09-11 01:15:38.843,,2023-09-10 06:00:00.855,,,,-1,420000,35,,,,2428.67,,96.76,49c2e4c3-097f-46b0-8057-a33eb841dec4.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1971899,29160000,49c2e4c3-097f-46b0-8057-a33eb841dec4,2023-09-10 00:00:00.000,
,,,,4901,,3022753,90,0,,2023-09-12 03:42:34.595,,2023-09-11 08:48:21.879,,,,-1,240000,54,,,,3773.0403,,154.39,2645a21a-32a3-4b47-8856-e2085ac0d298.extra_data.json,6+THe69Q8P,38311,com.sec.android.app.shealth,2984442,25740000,2645a21a-32a3-4b47-8856-e2085ac0d298,2023-09-11 00:00:00.000,
,,,,2172,,1443358,90,0,,2023-09-13 03:15:25.252,,2023-09-12 05:00:01.264,,,,-1,60000,26,,,,1643.22,,81.329994,ed1e8d22-8d5e-41fe-ae53-1d937d87ebba.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1443358,36540000,ed1e8d22-8d5e-41fe-ae53-1d937d87ebba,2023-09-12 00:00:00.000,
,,,,2705,,1802204,90,0,,2023-09-14 04:00:00.243,,2023-09-13 04:00:01.127,,,,-1,60000,33,,,,2064.94,,162.70999,4cbf64b9-9f4c-4800-aeee-d229a4306005.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1802204,40079999,4cbf64b9-9f4c-4800-aeee-d229a4306005,2023-09-13 00:00:00.000,
,,,,2280,,1477625,90,0,,2023-09-14 22:14:38.648,,2023-09-14 04:00:00.225,,,,-1,180000,26,,,,1797.4901,,138.05997,31ce2af4-3151-4a5b-a7b7-eb3c3b5a82ba.extra_data.json,6+THe69Q8P,400,com.sec.android.app.shealth,1477225,27180000,31ce2af4-3151-4a5b-a7b7-eb3c3b5a82ba,2023-09-14 00:00:00.000,
,,,,2951,,1810006,90,0,,2023-09-16 04:20:36.420,,2023-09-15 05:00:00.638,,,,-1,240000,32,,,,2350.8599,,180.37999,a6cbcd7b-2ab4-464a-9dc7-6646728effcf.extra_data.json,6+THe69Q8P,10800,com.sec.android.app.shealth,1799206,29640000,a6cbcd7b-2ab4-464a-9dc7-6646728effcf,2023-09-15 00:00:00.000,
,,,,3027,,1931536,90,0,,2023-09-17 05:00:01.673,,2023-09-16 05:00:01.095,,,,-1,240000,35,,,,2416.7698,,184.49,354137b6-6886-41db-93d1-db8c72e9c1bb.extra_data.json,6+THe69Q8P,5600,com.sec.android.app.shealth,1925936,31619999,354137b6-6886-41db-93d1-db8c72e9c1bb,2023-09-16 00:00:00.000,
,,,,3603,,2318068,90,0,,2023-09-18 03:15:04.902,,2023-09-17 05:00:01.614,,,,-1,420000,42,,,,2880.9597,,218.01994,43786d59-4b56-4a71-a40e-7c1cb6dbf0e8.extra_data.json,6+THe69Q8P,8000,com.sec.android.app.shealth,2310068,27840000,43786d59-4b56-4a71-a40e-7c1cb6dbf0e8,2023-09-17 00:00:00.000,
,,,,3631,,2307310,90,0,,2023-09-19 01:16:31.528,,2023-09-18 04:00:01.843,,,,-1,300000,42,,,,2822.28,,217.76996,8a9f23fb-e418-4bc3-acc8-019525496497.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,2307310,43140000,8a9f23fb-e418-4bc3-acc8-019525496497,2023-09-18 00:00:00.000,
,,,,4381,,2810685,90,0,,2023-09-20 17:42:24.855,,2023-09-19 04:00:00.536,,,,-1,780000,51,,,,3505.94,,269.23,c2fb33be-7e91-4444-b220-a77486df680d.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,2810685,50820000,c2fb33be-7e91-4444-b220-a77486df680d,2023-09-19 00:00:00.000,
,,,,3092,,2025361,90,0,,2023-09-21 01:15:01.316,,2023-09-20 04:00:01.414,,,,-1,60000,36,,,,2421.6907,,187.70996,6021bf7e-3e6b-49e0-bec7-81524afc665a.extra_data.json,6+THe69Q8P,9200,com.sec.android.app.shealth,2016161,49260000,6021bf7e-3e6b-49e0-bec7-81524afc665a,2023-09-20 00:00:00.000,
,,,,1781,,1151729,90,0,,2023-09-22 03:13:43.526,,2023-09-21 04:00:00.849,,,,-1,120000,21,,,,1387.01,,106.79998,99a48ba6-0df7-410d-9f3d-9e7a1c7c1568.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1151729,40680000,99a48ba6-0df7-410d-9f3d-9e7a1c7c1568,2023-09-21 00:00:00.000,
,,,,1519,,1004472,90,0,,2023-09-23 03:08:16.692,,2023-09-22 04:00:00.226,,,,-1,60000,17,,,,1206.15,,90.76995,5768ef9d-1044-4ee5-9120-3bc6749fdb79.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1004472,47400000,5768ef9d-1044-4ee5-9120-3bc6749fdb79,2023-09-22 00:00:00.000,
,,,,3494,,2290328,90,0,,2023-09-24 02:46:27.498,,2023-09-23 04:00:00.561,,,,-1,60000,42,,,,2758.9297,,210.47998,c33a492c-57f4-4f16-aa23-3359a649a711.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,2290328,12300000,c33a492c-57f4-4f16-aa23-3359a649a711,2023-09-23 00:00:00.000,
,,,,5436,,3606319,90,0,,2023-09-25 01:11:01.797,,2023-09-24 04:00:00.340,,,,-1,180000,66,,,,4159.2896,,327.0,6519c0db-a7a5-445d-b5c7-d2174d5d5d38.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,3606319,43320000,6519c0db-a7a5-445d-b5c7-d2174d5d5d38,2023-09-24 00:00:00.000,
,,,,3768,,2475307,90,0,,2023-10-12 00:31:14.499,,2023-09-25 04:00:00.452,,,,-1,120000,45,,,,2826.4,,179.64006,86c2a5f9-0225-4679-9fb5-80e049d64d1a.extra_data.json,6+THe69Q8P,400,com.sec.android.app.shealth,2474907,28080000,86c2a5f9-0225-4679-9fb5-80e049d64d1a,2023-09-25 00:00:00.000,
,,,,1610,,1040340,90,0,,2023-09-27 02:35:51.859,,2023-09-26 04:00:00.340,,,,-1,120000,18,,,,1214.35,,48.68,534fb0af-7a3d-433d-abc3-f2c19255bbb7.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,1040340,24240000,534fb0af-7a3d-433d-abc3-f2c19255bbb7,2023-09-26 00:00:00.000,
,,,,2139,,1392138,90,0,,2023-09-28 05:21:46.360,,2023-09-27 05:00:01.075,,,,-1,120000,24,,,,1638.07,,67.15999,18e51623-3369-4651-96b3-74a216cb6699.extra_data.json,6+THe69Q8P,15600,com.sec.android.app.shealth,1376538,53040000,18e51623-3369-4651-96b3-74a216cb6699,2023-09-27 00:00:00.000,
,,,,1997,,1295866,90,0,,2023-09-29 05:09:04.998,,2023-09-28 07:00:00.422,,,,-1,60000,22,,,,1621.0397,,68.729996,7c6aa053-4171-4b07-89a8-bf5a03b8c7b3.extra_data.json,6+THe69Q8P,50000,com.sec.android.app.shealth,1245866,30420000,7c6aa053-4171-4b07-89a8-bf5a03b8c7b3,2023-09-28 00:00:00.000,
,,,,1323,,867677,90,0,,2023-09-30 04:35:00.871,,2023-09-29 07:00:01.270,,,,-1,120000,15,,,,996.01,,40.47,5342f550-52d0-4791-9b7d-20415dd16b11.extra_data.json,6+THe69Q8P,0,com.sec.android.app.shealth,867677,47640000,5342f550-52d0-4791-9b7d-20415dd16b11,2023-09-29 00:00:00.000,
,,,,5738,,3666279,90,0,,2023-10-01 07:00:01.848,,2023-09-30 07:00:00.922,,,,-1,420000,67,,,,4562.51,,345.22992,abb7dbe4-9c09-4703-aae3-8e74ab7f668a.extra_data.json,6+THe69Q8P,3656,com.sec.android.app.shealth,3662623,39419999,abb7dbe4-9c09-4703-aae3-8e74ab7f668a,2023-09-30 00:00:00.000,
