com.samsung.shealth.stand_day_summary,6305105,2
create_sh_ver,stand_time,modify_sh_ver,update_time,create_time,deviceuuid,pkg_name,datauuid,day_time
,9536,,2020-08-13 19:14:53.289,2020-08-13 06:00:02.652,BfdGMJKwGJ,com.sec.android.app.shealth,26e64304-8b23-59d6-2a05-f236a2eeb2d3,1597276800000,
,13631488,,2020-08-16 06:55:28.243,2020-08-16 01:21:07.432,BfdGMJKwGJ,com.sec.android.app.shealth,41805a3f-93fc-ff3e-9a47-8d835e2f1404,1597449600000,
,0,,2020-08-16 07:00:08.467,2020-08-16 07:00:08.467,BfdGMJKwGJ,com.sec.android.app.shealth,f5dc998e-a9ca-f34e-16e7-7df2020cc50d,1597536000000,
,8650752,,2020-08-18 06:47:26.291,2020-08-17 07:00:17.717,BfdGMJKwGJ,com.sec.android.app.shealth,7ce4d348-bcc3-1e58-2265-867bea916641,1597622400000,
,44,,2020-08-18 12:41:22.221,2020-08-18 07:00:08.296,BfdGMJKwGJ,com.sec.android.app.shealth,75882730-0961-6d4f-c768-a09576ec25b2,1597708800000,
,0,,2020-08-19 06:00:04.134,2020-08-19 06:00:04.134,BfdGMJKwGJ,com.sec.android.app.shealth,a1ee09da-27ba-a17b-b4ba-fa2485905d31,1597795200000,
,1056,,2020-08-20 14:12:52.691,2020-08-20 07:54:50.726,BfdGMJKwGJ,com.sec.android.app.shealth,70721ff0-5f56-c56f-2d27-484c1289f707,1597881600000,
,0,,2020-08-21 04:00:05.620,2020-08-21 04:00:05.620,BfdGMJKwGJ,com.sec.android.app.shealth,d9368e52-5a8a-e85f-6d76-2f36efc6b6be,1597968000000,
,0,,2020-08-22 06:00:04.736,2020-08-22 06:00:04.735,BfdGMJKwGJ,com.sec.android.app.shealth,df0c6271-4867-0f5c-e5c8-5fa2b530021a,1598054400000,
,0,,2020-08-23 06:00:04.606,2020-08-23 06:00:04.606,BfdGMJKwGJ,com.sec.android.app.shealth,ac003367-8016-ee24-0f19-fe38991811d4,1598140800000,
,0,,2020-08-24 06:00:05.278,2020-08-24 06:00:05.277,BfdGMJKwGJ,com.sec.android.app.shealth,3b613490-ba72-9b6b-9e61-42aabce41d4f,1598227200000,
,0,,2020-08-25 05:00:04.809,2020-08-25 05:00:04.809,BfdGMJKwGJ,com.sec.android.app.shealth,5569ac45-1bf9-ce5a-6116-ad1db9d61fe2,1598313600000,
,2359296,,2020-09-20 01:17:44.263,2020-09-19 16:56:00.709,BfdGMJKwGJ,com.sec.android.app.shealth,c667950a-09f4-14cb-4a88-69d35dc09fb4,1600473600000,
,0,,2020-09-20 04:00:04.986,2020-09-20 04:00:04.986,BfdGMJKwGJ,com.sec.android.app.shealth,7d3cb8f1-ccc1-d5be-f088-47703af2a934,1600560000000,
,266496,,2020-09-21 22:52:30.249,2020-09-21 04:00:04.872,BfdGMJKwGJ,com.sec.android.app.shealth,af1b7b40-5d2f-3560-9d58-d9f6beb70711,1600646400000,
,149760,,2020-09-22 21:47:00.250,2020-09-22 04:00:06.110,BfdGMJKwGJ,com.sec.android.app.shealth,f573d16f-d833-1522-bf37-5f09f20f0aa1,1600732800000,
,65536,,2020-09-23 20:36:38.381,2020-09-23 04:00:06.278,BfdGMJKwGJ,com.sec.android.app.shealth,609401a1-63fd-b9e6-0599-818326f75e31,1600819200000,
,0,,2020-09-24 04:00:07.389,2020-09-24 04:00:07.388,BfdGMJKwGJ,com.sec.android.app.shealth,a76acd53-cca7-7ec1-4548-f43d285882f7,1600905600000,
,131072,,2020-09-25 21:19:26.204,2020-09-25 04:00:06.114,BfdGMJKwGJ,com.sec.android.app.shealth,7ffd21cb-ea42-c90d-a8d3-fba9cdfc9f0f,1600992000000,
,655360,,2020-09-26 23:02:39.230,2020-09-26 04:00:07.639,BfdGMJKwGJ,com.sec.android.app.shealth,05bc2236-f8e3-ab91-8595-f1e77edd7bb2,1601078400000,
,0,,2020-09-27 04:00:25.581,2020-09-27 04:00:25.581,BfdGMJKwGJ,com.sec.android.app.shealth,76eec355-8917-81d4-d52d-e6b8d6680277,1601164800000,
,2097152,,2020-11-14 03:26:59.232,2020-11-13 23:19:07.130,BfdGMJKwGJ,com.sec.android.app.shealth,4d588785-5a3b-38da-264e-c48b4f88d158,1605225600000,
,129,,2020-11-14 13:16:47.255,2020-11-14 06:00:08.795,BfdGMJKwGJ,com.sec.android.app.shealth,a6f6f6b4-69b3-c296-46de-9a32ea59ee85,1605312000000,
,2359296,,2020-12-13 04:28:36.217,2020-12-12 20:46:06.649,BfdGMJKwGJ,com.sec.android.app.shealth,2c33a0ae-6866-f86a-aa86-1fb25a9b3e5d,1607731200000,
,1,,2020-12-13 07:28:55.231,2020-12-13 07:00:07.342,BfdGMJKwGJ,com.sec.android.app.shealth,5e45c541-0507-631a-60cb-90e4aadec6bb,1607817600000,
,8388608,,2021-01-28 06:25:20.334,2021-01-28 00:58:47.022,BfdGMJKwGJ,com.sec.android.app.shealth,4c96336f-83ed-a707-9e4b-3efdfffb3d4d,1611705600000,
,8388608,,2021-01-29 06:43:43.258,2021-01-28 07:00:05.283,BfdGMJKwGJ,com.sec.android.app.shealth,ecf6dc87-b2bd-bdf6-244f-4e400b19d01e,1611792000000,
,2162902,,2021-01-30 04:13:45.296,2021-01-29 07:00:04.519,BfdGMJKwGJ,com.sec.android.app.shealth,df225540-e4c0-641f-b385-b83c809658ce,1611878400000,
,10485760,,2021-01-31 06:58:37.226,2021-01-30 07:00:06.752,BfdGMJKwGJ,com.sec.android.app.shealth,944a791d-c939-70a6-6e0c-0762ea1add90,1611964800000,
,0,,2021-01-31 07:00:05.540,2021-01-31 07:00:05.540,BfdGMJKwGJ,com.sec.android.app.shealth,a2b653d8-ccf0-f14a-fd5a-5041c00bafbf,1612051200000,
,262144,,2021-02-02 01:09:41.261,2021-02-01 23:00:50.799,BfdGMJKwGJ,com.sec.android.app.shealth,e8c4d072-a3f1-2934-c385-98d46473a988,1612137600000,
,0,,2021-02-02 07:00:04.287,2021-02-02 07:00:04.287,BfdGMJKwGJ,com.sec.android.app.shealth,1dfffea2-5c66-4c72-7950-3805ee9dcd20,1612224000000,
,0,,2021-02-03 07:00:05.444,2021-02-03 07:00:05.444,BfdGMJKwGJ,com.sec.android.app.shealth,66348ff1-14e1-0d69-efd3-287aecc5297f,1612310400000,
,0,,2021-02-04 07:00:02.972,2021-02-04 07:00:02.972,BfdGMJKwGJ,com.sec.android.app.shealth,3d7cea86-5fc5-ea03-36c4-c1ad21f075b5,1612396800000,
,0,,2021-02-05 07:00:04.616,2021-02-05 07:00:04.615,BfdGMJKwGJ,com.sec.android.app.shealth,d0ad2b1f-f53b-7674-9b1b-7fcca84d3421,1612483200000,
,1024,,2021-02-06 17:10:21.245,2021-02-06 07:00:05.128,BfdGMJKwGJ,com.sec.android.app.shealth,4d9df4de-a332-2f61-1717-8e49144b4d16,1612569600000,
,1048576,,2021-02-08 03:08:14.417,2021-02-07 07:00:04.597,BfdGMJKwGJ,com.sec.android.app.shealth,0cf89691-254f-2893-b2b3-2aed028605e8,1612656000000,
,0,,2021-02-08 07:00:03.119,2021-02-08 07:00:03.119,BfdGMJKwGJ,com.sec.android.app.shealth,3841de21-cac4-89fe-e149-4e764b610f42,1612742400000,
,0,,2021-02-09 07:00:03.439,2021-02-09 07:00:03.439,BfdGMJKwGJ,com.sec.android.app.shealth,ea353203-f066-cd09-f0d5-01b279835b47,1612828800000,
,0,,2021-02-10 07:00:07.168,2021-02-10 07:00:07.168,BfdGMJKwGJ,com.sec.android.app.shealth,c9ac6349-dbe2-86f0-a1ad-6e32ecc663a4,1612915200000,
,0,,2021-02-11 07:00:03.303,2021-02-11 07:00:03.303,BfdGMJKwGJ,com.sec.android.app.shealth,eb3b889f-885f-6022-8cdf-ad7f26aa2035,1613001600000,
,0,,2021-02-12 07:00:04.360,2021-02-12 07:00:04.360,BfdGMJKwGJ,com.sec.android.app.shealth,f555fb9c-427c-1954-d355-33d6e673594b,1613088000000,
,0,,2021-02-15 02:36:12.143,2021-02-15 02:36:12.142,BfdGMJKwGJ,com.sec.android.app.shealth,66951b48-dbf7-82a5-fe4b-465e80f65db7,1613260800000,
,12,,2021-02-15 10:18:17.184,2021-02-15 07:00:03.408,BfdGMJKwGJ,com.sec.android.app.shealth,819f8100-2743-aca3-311e-646ccdac4380,1613347200000,
,4390912,,2021-02-17 05:49:42.250,2021-02-16 07:00:06.293,BfdGMJKwGJ,com.sec.android.app.shealth,19be1868-47e4-f30e-b51f-8d289cb7a00f,1613433600000,
,1,,2021-02-17 07:30:12.245,2021-02-17 07:00:03.155,BfdGMJKwGJ,com.sec.android.app.shealth,7fb44123-0b5b-e937-68a5-3fad140f00b6,1613520000000,
,0,,2021-02-18 07:00:07.045,2021-02-18 07:00:07.044,BfdGMJKwGJ,com.sec.android.app.shealth,312b3995-c6fb-4068-a426-e8a89963fe5a,1613606400000,
,6553600,,2021-02-20 05:15:36.224,2021-02-19 07:00:05.124,BfdGMJKwGJ,com.sec.android.app.shealth,0a4a7a67-7692-16cf-5d9f-bcf1c1dbed4d,1613692800000,
,54,,2021-02-20 12:22:04.227,2021-02-20 07:00:05.762,BfdGMJKwGJ,com.sec.android.app.shealth,fa5df753-036d-825c-e1b3-e489a81b6e4d,1613779200000,
,262144,,2021-02-22 01:58:13.268,2021-02-21 07:00:05.290,BfdGMJKwGJ,com.sec.android.app.shealth,c250c2a8-f714-e4fa-5895-d6da624a4b19,1613865600000,
,0,,2021-02-22 07:00:04.565,2021-02-22 07:00:04.564,BfdGMJKwGJ,com.sec.android.app.shealth,1380bc78-93da-6d10-a187-eb55dce9922c,1613952000000,
,0,,2021-02-23 07:00:06.637,2021-02-23 07:00:06.637,BfdGMJKwGJ,com.sec.android.app.shealth,01e5a053-3d35-462c-5242-8a9a1c02678a,1614038400000,
,0,,2021-02-24 07:00:06.055,2021-02-24 07:00:06.055,BfdGMJKwGJ,com.sec.android.app.shealth,431f69bd-4988-356c-3ec6-3473f5bad44e,1614124800000,
,0,,2021-02-25 07:00:06.319,2021-02-25 07:00:06.318,BfdGMJKwGJ,com.sec.android.app.shealth,b77e0600-8ad0-4185-3932-acebe8d1ea95,1614211200000,
,0,,2021-02-26 07:00:05.493,2021-02-26 07:00:05.493,BfdGMJKwGJ,com.sec.android.app.shealth,94f49c61-1b03-1f5b-db59-83f0e4b14e9d,1614297600000,
,524288,,2021-03-03 00:15:10.628,2021-03-02 15:31:56.265,BfdGMJKwGJ,com.sec.android.app.shealth,8c995fce-b5fd-8041-a3cd-18e551189705,1614643200000,
,1048576,,2021-06-04 03:18:46.312,2021-06-03 20:33:41.644,BfdGMJKwGJ,com.sec.android.app.shealth,72be4507-0433-3ec8-59d2-d2759e17de86,1622678400000,
,1,,2021-06-04 07:33:18.410,2021-06-04 07:00:05.427,BfdGMJKwGJ,com.sec.android.app.shealth,f2868c94-afa8-ed0a-99b5-94695bc839c6,1622764800000,
,0,,2021-06-06 06:59:21.120,2021-06-06 06:59:21.120,BfdGMJKwGJ,com.sec.android.app.shealth,8145972a-1f15-0c2b-70df-c20d6390980a,1622851200000,
,0,,2021-06-06 07:05:47.397,2021-06-06 07:05:47.397,BfdGMJKwGJ,com.sec.android.app.shealth,dd148e72-6c4b-d844-94d6-fd3ee0daf38d,1622937600000,
,9707520,,2021-06-08 06:54:01.360,2021-06-07 09:14:46.909,BfdGMJKwGJ,com.sec.android.app.shealth,be18137d-3daa-e8ef-0743-58c94abbca3a,1623024000000,
,4100,,2021-06-08 19:25:49.640,2021-06-08 07:00:20.669,BfdGMJKwGJ,com.sec.android.app.shealth,e9d10de0-d302-d375-e3ab-23fad41c8797,1623110400000,
,0,,2022-05-17 01:34:12.197,2022-05-17 01:34:12.196,BfdGMJKwGJ,com.sec.android.app.shealth,6152b74f-ac54-0129-b9d5-c287b1e8e9ca,1652659200000,
,2097152,,2022-05-18 04:04:38.305,2022-05-17 07:00:10.273,BfdGMJKwGJ,com.sec.android.app.shealth,7d0811e6-573e-0f8f-845d-0acc5292febc,1652745600000,
,2048,,2022-05-18 18:29:42.711,2022-05-18 07:00:05.776,BfdGMJKwGJ,com.sec.android.app.shealth,e759150b-5bd3-a0c6-b234-4f2d3e1c12e3,1652832000000,
,0,,2022-05-19 07:00:03.972,2022-05-19 07:00:03.972,BfdGMJKwGJ,com.sec.android.app.shealth,23d64158-2826-67c8-ba3b-f0c3640d1e23,1652918400000,
,4194306,,2022-05-21 03:49:40.245,2022-05-20 07:00:16.862,BfdGMJKwGJ,com.sec.android.app.shealth,c3cdf4cd-9547-f094-b9cc-0865beda248d,1653004800000,
,4195328,,2022-05-22 05:31:52.235,2022-05-21 05:00:05.004,BfdGMJKwGJ,com.sec.android.app.shealth,a627234f-aa03-7f44-1642-7f99bb60f595,1653091200000,
,128,,2022-05-22 14:26:38.288,2022-05-22 07:00:03.832,BfdGMJKwGJ,com.sec.android.app.shealth,369ca758-8164-e04a-6606-48d32fee41dc,1653177600000,
,0,,2022-05-23 07:00:06.835,2022-05-23 07:00:06.835,BfdGMJKwGJ,com.sec.android.app.shealth,ccb50a14-e64a-f117-e7fb-cc33b4218676,1653264000000,
,0,,2022-05-24 07:00:10.682,2022-05-24 07:00:10.682,BfdGMJKwGJ,com.sec.android.app.shealth,67096f80-6a8c-1c68-81da-b0e65f8399a9,1653350400000,
,0,,2022-05-25 06:00:02.880,2022-05-25 06:00:02.879,BfdGMJKwGJ,com.sec.android.app.shealth,6dc4734c-6642-c1c8-62ec-0ba40adc1b9a,1653436800000,
,2162688,,2022-05-28 04:39:42.335,2022-05-27 20:40:37.336,BfdGMJKwGJ,com.sec.android.app.shealth,b520bef9-3b9c-4208-d87a-9a6d44c50c91,1653609600000,
,10555402,,2022-05-29 06:20:31.346,2022-05-28 07:00:03.646,BfdGMJKwGJ,com.sec.android.app.shealth,874f7366-82a7-84ab-1336-ce0b1d472da4,1653696000000,
,8398848,,2022-05-30 06:11:12.287,2022-05-29 07:00:09.809,BfdGMJKwGJ,com.sec.android.app.shealth,cf3f5abe-1dc2-d009-d1af-9c539ef80b7b,1653782400000,
,1024,,2022-05-30 17:22:45.671,2022-05-30 07:00:26.172,BfdGMJKwGJ,com.sec.android.app.shealth,0d0843c6-37bd-e17e-add8-18abca57d0df,1653868800000,
,0,,2022-05-31 07:00:24.171,2022-05-31 07:00:24.171,BfdGMJKwGJ,com.sec.android.app.shealth,0efd49c3-3a7c-b77c-69cb-56005335721e,1653955200000,
,0,,2022-06-01 07:00:03.942,2022-06-01 07:00:03.942,BfdGMJKwGJ,com.sec.android.app.shealth,cefe7f8b-4b4d-18a0-addc-df6a173ab5d4,1654041600000,
,0,,2022-11-03 23:55:19.421,2022-11-03 23:55:19.421,BfdGMJKwGJ,com.sec.android.app.shealth,278b4b45-7069-af4f-a212-9163de5b3168,1667433600000,
,0,,2022-11-05 17:07:33.131,2022-11-05 17:07:33.131,BfdGMJKwGJ,com.sec.android.app.shealth,58a74e29-81d5-d561-f04b-06ac1b450d30,1667606400000,
,131072,,2022-12-08 03:34:20.110,2022-12-07 20:56:28.610,BfdGMJKwGJ,com.sec.android.app.shealth,63fd068c-cd5b-d7e8-7c90-4e55739061e7,1670371200000,
,1,,2022-12-08 06:46:35.930,2022-12-08 05:00:04.842,BfdGMJKwGJ,com.sec.android.app.shealth,97f12a64-5012-1c67-8ac1-26946de89ed4,1670457600000,
,0,,2022-12-09 05:00:06.211,2022-12-09 05:00:06.211,BfdGMJKwGJ,com.sec.android.app.shealth,704a04fc-fa2f-05b9-dce9-cc4880ba75e6,1670544000000,
,0,,2022-12-10 05:00:08.729,2022-12-10 05:00:08.728,BfdGMJKwGJ,com.sec.android.app.shealth,f0e26031-d85e-db64-4f00-2cb1646505c1,1670630400000,
,0,,2022-12-11 06:00:04.711,2022-12-11 06:00:04.711,BfdGMJKwGJ,com.sec.android.app.shealth,80ab9a0d-f763-62fa-20da-bce4c1420d90,1670716800000,
,81920,,2022-12-21 23:42:14.636,2022-12-21 20:02:47.072,BfdGMJKwGJ,com.sec.android.app.shealth,6145f6b4-156d-340d-92bc-90cdbd43f669,1671580800000,
,4194304,,2023-01-19 05:27:24.224,2023-01-19 04:16:32.884,BfdGMJKwGJ,com.sec.android.app.shealth,782d7d58-51c9-992b-704e-5a38bd07bc8f,1674000000000,
,0,,2023-01-19 07:00:05.829,2023-01-19 07:00:05.829,BfdGMJKwGJ,com.sec.android.app.shealth,cc933ae1-dc6e-a50d-7765-f2e39c4c3661,1674086400000,
,5308416,,2023-01-21 05:40:23.221,2023-01-20 07:00:08.691,BfdGMJKwGJ,com.sec.android.app.shealth,14f46e43-544a-0bdd-dd34-c489c0665b72,1674172800000,
,0,,2023-01-21 07:00:03.719,2023-01-21 07:00:03.719,BfdGMJKwGJ,com.sec.android.app.shealth,7162c5d3-aaa4-9cd1-faff-8d6a7408a08b,1674259200000,
,196608,,2023-02-05 01:57:12.720,2023-02-04 18:59:12.298,BfdGMJKwGJ,com.sec.android.app.shealth,de1c8815-ae0d-adb8-6460-74f988eb4458,1675468800000,
,2187264,,2023-05-10 04:18:16.297,2023-05-09 18:03:41.783,BfdGMJKwGJ,com.sec.android.app.shealth,bbab90d3-3d00-3a60-8d30-45056027d757,1683590400000,
,0,,2023-05-12 16:11:31.528,2023-05-12 16:11:31.528,BfdGMJKwGJ,com.sec.android.app.shealth,c94414b9-a4b1-1f94-92c2-710932bcf7d2,1683849600000,
,1179648,,2023-05-15 03:24:43.201,2023-05-14 21:38:25.322,BfdGMJKwGJ,com.sec.android.app.shealth,4b5472a1-5f82-463d-a4e4-3d0df7ffbf87,1684022400000,
,0,,2023-06-11 07:56:34.654,2023-06-11 07:56:34.654,BfdGMJKwGJ,com.sec.android.app.shealth,415eb266-6386-c7c7-e574-93a4ed74c026,1686441600000,
,196608,,2023-06-17 22:58:17.224,2023-06-17 20:02:04.173,BfdGMJKwGJ,com.sec.android.app.shealth,1ff0837d-1eb9-2c62-df37-73070251b99d,1686960000000,
,0,,2023-06-18 14:13:36.378,2023-06-18 14:13:36.378,BfdGMJKwGJ,com.sec.android.app.shealth,a875b6d0-7c2d-bf80-6346-1ada1ac5a9b4,1687046400000,
,0,,2023-06-21 09:12:03.857,2023-06-21 09:12:03.857,BfdGMJKwGJ,com.sec.android.app.shealth,92e2b66e-969b-5576-98e3-2220049f29a7,1687305600000,
,0,,2023-06-22 07:00:06.848,2023-06-22 07:00:06.848,BfdGMJKwGJ,com.sec.android.app.shealth,cd244b1c-516d-9e49-9fad-f26d6d2ba94b,1687392000000,
,0,,2023-06-26 23:01:54.142,2023-06-26 23:01:54.142,BfdGMJKwGJ,com.sec.android.app.shealth,2eeac581-bdab-8ab6-304c-8a39fa3add65,1687737600000,
,12288,,2023-08-04 18:53:09.701,2023-08-04 15:20:59.782,BfdGMJKwGJ,com.sec.android.app.shealth,48c1297b-6b9b-cdc3-e691-83a4b830491a,1691107200000,
,2162688,,2023-08-11 04:54:26.265,2023-08-10 22:05:24.355,BfdGMJKwGJ,com.sec.android.app.shealth,85b3c1ee-4b01-6d0e-85f6-8138934bdc78,1691625600000,
,512,,2023-08-11 16:54:54.640,2023-08-11 15:29:34.425,BfdGMJKwGJ,com.sec.android.app.shealth,eefd6afd-f9e3-a9d8-96a1-d481ccd35424,1691712000000,
,0,,2023-08-12 20:13:33.890,2023-08-12 20:13:33.890,BfdGMJKwGJ,com.sec.android.app.shealth,42779c57-28bd-7d89-335a-d424378bf32a,1691798400000,
