com.samsung.shealth.tracker.pedometer_day_summary,6305105,7
create_sh_ver,step_count,binning_data,active_time,recommendation,modify_sh_ver,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
,1619,f6267631-ec10-4a0e-a5a2-aba5c5e1273e.binning_data.json,1034944,6000,,0,2021-10-21 02:45:16.986,com.sec.android.app.shealth,2021-10-20 07:27:44.195,f6267631-ec10-4a0e-a5a2-aba5c5e1273e.source_info.json,1.1432589,1183.21,63.07,1619,VfS0qUERdZ,com.sec.android.app.shealth,0,f6267631-ec10-4a0e-a5a2-aba5c5e1273e.achievement.json,f6267631-ec10-4a0e-a5a2-aba5c5e1273e,1634688000000,
,1619,26049c57-502c-426a-89eb-3c2a2d978887.binning_data.json,1034944,6000,,0,2021-10-21 05:00:01.678,com.sec.android.app.shealth,2021-10-21 05:00:01.678,,1.1432589,1183.21,63.07,1619,jBfEgmLJSx,com.sec.android.app.shealth,0,26049c57-502c-426a-89eb-3c2a2d978887.achievement.json,26049c57-502c-426a-89eb-3c2a2d978887,1634688000000,
,850,99c44226-09fa-471a-befc-bbf914dce8fe.binning_data.json,518331,6000,,0,2021-10-22 02:03:34.658,com.sec.android.app.shealth,2021-10-21 17:21:52.982,99c44226-09fa-471a-befc-bbf914dce8fe.source_info.json,1.2087051,626.51,32.269997,850,VfS0qUERdZ,com.sec.android.app.shealth,0,99c44226-09fa-471a-befc-bbf914dce8fe.achievement.json,99c44226-09fa-471a-befc-bbf914dce8fe,1634774400000,
,850,fa43769d-9247-4219-b644-ebdd5a9185ce.binning_data.json,518331,6000,,0,2021-10-22 05:00:01.935,com.sec.android.app.shealth,2021-10-22 05:00:01.935,,1.2087051,626.51,32.269997,850,jBfEgmLJSx,com.sec.android.app.shealth,0,fa43769d-9247-4219-b644-ebdd5a9185ce.achievement.json,fa43769d-9247-4219-b644-ebdd5a9185ce,1634774400000,
,2822,2e07704b-a88a-4a30-bed0-c7a0e022651c.binning_data.json,1619522,6000,,11,2021-10-23 06:56:01.195,com.sec.android.app.shealth,2021-10-22 05:15:01.578,2e07704b-a88a-4a30-bed0-c7a0e022651c.source_info.json,1.3137022,2127.57,103.399994,2811,VfS0qUERdZ,com.sec.android.app.shealth,0,2e07704b-a88a-4a30-bed0-c7a0e022651c.achievement.json,2e07704b-a88a-4a30-bed0-c7a0e022651c,1634860800000,
,2822,9fd45b79-ff2f-4d76-8f95-6a3d95ad4477.binning_data.json,1619522,6000,,11,2021-10-23 07:00:01.605,com.sec.android.app.shealth,2021-10-22 11:51:18.635,,1.3137022,2127.57,103.399994,2811,jBfEgmLJSx,com.sec.android.app.shealth,0,9fd45b79-ff2f-4d76-8f95-6a3d95ad4477.achievement.json,9fd45b79-ff2f-4d76-8f95-6a3d95ad4477,1634860800000,
,1876,8723ad93-7657-4380-af39-703bed0a575e.binning_data.json,1063105,6000,,0,2021-10-29 17:16:08.483,com.sec.android.app.shealth,2021-10-23 07:55:01.305,8723ad93-7657-4380-af39-703bed0a575e.source_info.json,1.3300463,1413.98,69.13999,1876,VfS0qUERdZ,com.sec.android.app.shealth,0,8723ad93-7657-4380-af39-703bed0a575e.achievement.json,8723ad93-7657-4380-af39-703bed0a575e,1634947200000,
,1876,5789bc43-fbeb-4f20-aea6-a76755744416.binning_data.json,1063105,6000,,0,2021-10-24 05:06:47.936,com.sec.android.app.shealth,2021-10-24 05:06:47.936,,1.3300463,1413.98,69.13999,1876,jBfEgmLJSx,com.sec.android.app.shealth,0,5789bc43-fbeb-4f20-aea6-a76755744416.achievement.json,5789bc43-fbeb-4f20-aea6-a76755744416,1634947200000,
,1134,bc0815cc-4115-48e2-8dca-4f78898a56dd.binning_data.json,599958,6000,,0,2021-10-25 04:17:09.729,com.sec.android.app.shealth,2021-10-24 06:35:01.825,bc0815cc-4115-48e2-8dca-4f78898a56dd.source_info.json,1.4414666,864.82,39.48,1134,VfS0qUERdZ,com.sec.android.app.shealth,0,bc0815cc-4115-48e2-8dca-4f78898a56dd.achievement.json,bc0815cc-4115-48e2-8dca-4f78898a56dd,1635033600000,
,1134,91d5541b-4b09-4d50-9e92-472aec524e57.binning_data.json,599958,6000,,0,2021-10-25 05:00:02.638,com.sec.android.app.shealth,2021-10-25 05:00:02.638,,1.4414666,864.82,39.48,1134,jBfEgmLJSx,com.sec.android.app.shealth,0,91d5541b-4b09-4d50-9e92-472aec524e57.achievement.json,91d5541b-4b09-4d50-9e92-472aec524e57,1635033600000,
,1900,f0a209b4-0ac6-47ca-9e6c-23b3a3b0f16f.binning_data.json,1191757,6000,,0,2021-10-25 22:08:44.202,com.sec.android.app.shealth,2021-10-25 15:44:39.012,f0a209b4-0ac6-47ca-9e6c-23b3a3b0f16f.source_info.json,1.1661522,1389.77,74.899994,1900,VfS0qUERdZ,com.sec.android.app.shealth,0,f0a209b4-0ac6-47ca-9e6c-23b3a3b0f16f.achievement.json,f0a209b4-0ac6-47ca-9e6c-23b3a3b0f16f,1635120000000,
,1900,d595be81-8c79-41ff-9e4d-94eb34def17b.binning_data.json,1191757,6000,,0,2021-10-26 07:47:08.254,com.sec.android.app.shealth,2021-10-26 07:47:08.254,,1.1661522,1389.77,74.899994,1900,jBfEgmLJSx,com.sec.android.app.shealth,0,d595be81-8c79-41ff-9e4d-94eb34def17b.achievement.json,d595be81-8c79-41ff-9e4d-94eb34def17b,1635120000000,
,1633,c82a567e-31e0-4c68-98b9-4f160b8ee389.binning_data.json,966243,6000,,0,2021-10-27 00:13:02.793,com.sec.android.app.shealth,2021-10-26 11:15:03.147,c82a567e-31e0-4c68-98b9-4f160b8ee389.source_info.json,1.2539903,1211.66,61.01,1633,VfS0qUERdZ,com.sec.android.app.shealth,0,c82a567e-31e0-4c68-98b9-4f160b8ee389.achievement.json,c82a567e-31e0-4c68-98b9-4f160b8ee389,1635206400000,
,1633,85155cc5-1fc1-4abf-9136-7ae9e14d3948.binning_data.json,966243,6000,,0,2021-10-27 04:00:01.990,com.sec.android.app.shealth,2021-10-27 04:00:01.990,,1.2539903,1211.66,61.01,1633,jBfEgmLJSx,com.sec.android.app.shealth,0,85155cc5-1fc1-4abf-9136-7ae9e14d3948.achievement.json,85155cc5-1fc1-4abf-9136-7ae9e14d3948,1635206400000,
,2498,c46ce6d4-5995-49cc-a347-af10f32962a9.binning_data.json,1387850,6000,,3,2021-10-28 03:43:31.789,com.sec.android.app.shealth,2021-10-27 05:07:31.119,c46ce6d4-5995-49cc-a347-af10f32962a9.source_info.json,1.3715161,1903.46,91.549995,2495,VfS0qUERdZ,com.sec.android.app.shealth,0,c46ce6d4-5995-49cc-a347-af10f32962a9.achievement.json,c46ce6d4-5995-49cc-a347-af10f32962a9,1635292800000,
,2498,c093031c-8082-4593-b296-1ad41409c2c5.binning_data.json,1387850,6000,,3,2021-10-28 04:00:01.747,com.sec.android.app.shealth,2021-10-28 04:00:01.747,,1.3715161,1903.46,91.549995,2495,jBfEgmLJSx,com.sec.android.app.shealth,0,c093031c-8082-4593-b296-1ad41409c2c5.achievement.json,c093031c-8082-4593-b296-1ad41409c2c5,1635292800000,
,2644,ef5925b3-ac4d-42e9-a10e-b7d31f2af41f.binning_data.json,1368587,6000,,187,2021-10-29 02:05:11.348,com.sec.android.app.shealth,2021-10-28 14:03:32.017,ef5925b3-ac4d-42e9-a10e-b7d31f2af41f.source_info.json,1.5367519,2103.18,100.869995,2457,VfS0qUERdZ,com.sec.android.app.shealth,0,ef5925b3-ac4d-42e9-a10e-b7d31f2af41f.achievement.json,ef5925b3-ac4d-42e9-a10e-b7d31f2af41f,1635379200000,
,2644,80d51ac5-3bdc-4bc3-a5da-90c0dd4b3289.binning_data.json,1368587,6000,,187,2021-10-29 04:00:03.116,com.sec.android.app.shealth,2021-10-29 04:00:03.116,,1.5367519,2103.18,100.869995,2457,jBfEgmLJSx,com.sec.android.app.shealth,0,80d51ac5-3bdc-4bc3-a5da-90c0dd4b3289.achievement.json,80d51ac5-3bdc-4bc3-a5da-90c0dd4b3289,1635379200000,
,1301,b9875e29-811b-45a2-a678-2d4aae905090.binning_data.json,731067,6000,,2,2021-10-30 03:36:29.710,com.sec.android.app.shealth,2021-10-29 04:49:34.000,b9875e29-811b-45a2-a678-2d4aae905090.source_info.json,1.343938,982.50995,48.99999,1299,VfS0qUERdZ,com.sec.android.app.shealth,0,b9875e29-811b-45a2-a678-2d4aae905090.achievement.json,b9875e29-811b-45a2-a678-2d4aae905090,1635465600000,
,1301,027ea840-fbfa-4654-aa01-ad9d404f5061.binning_data.json,731067,6000,,2,2021-10-30 05:00:03.352,com.sec.android.app.shealth,2021-10-29 17:16:07.387,,1.343938,982.50995,48.99999,1299,jBfEgmLJSx,com.sec.android.app.shealth,0,027ea840-fbfa-4654-aa01-ad9d404f5061.achievement.json,027ea840-fbfa-4654-aa01-ad9d404f5061,1635465600000,
,1443,2feea29f-9070-4cc5-89ae-506a07637263.binning_data.json,872959,6000,,0,2021-10-31 05:53:41.157,com.sec.android.app.shealth,2021-10-30 05:13:33.968,2feea29f-9070-4cc5-89ae-506a07637263.source_info.json,1.2285341,1072.46,54.379997,1443,VfS0qUERdZ,com.sec.android.app.shealth,0,2feea29f-9070-4cc5-89ae-506a07637263.achievement.json,2feea29f-9070-4cc5-89ae-506a07637263,1635552000000,
,1443,15e28dac-e578-46ad-953a-43145d8d49e0.binning_data.json,872959,6000,,0,2021-10-31 06:00:01.756,com.sec.android.app.shealth,2021-10-30 14:56:21.905,,1.2285341,1072.46,54.379997,1443,jBfEgmLJSx,com.sec.android.app.shealth,0,15e28dac-e578-46ad-953a-43145d8d49e0.achievement.json,15e28dac-e578-46ad-953a-43145d8d49e0,1635552000000,
,3586,629c76c2-d559-408e-82e3-1b955ec86bd0.binning_data.json,2259115,6000,,0,2021-11-01 01:59:25.510,com.sec.android.app.shealth,2021-10-31 07:51:29.894,629c76c2-d559-408e-82e3-1b955ec86bd0.source_info.json,1.1691566,2641.26,138.33998,3586,VfS0qUERdZ,com.sec.android.app.shealth,0,629c76c2-d559-408e-82e3-1b955ec86bd0.achievement.json,629c76c2-d559-408e-82e3-1b955ec86bd0,1635638400000,
,3586,0cdfe628-b183-4ccd-8f61-b227b378806c.binning_data.json,2259115,6000,,0,2021-11-01 07:00:03.562,com.sec.android.app.shealth,2021-10-31 08:03:06.612,,1.1691566,2641.26,138.33998,3586,jBfEgmLJSx,com.sec.android.app.shealth,0,0cdfe628-b183-4ccd-8f61-b227b378806c.achievement.json,0cdfe628-b183-4ccd-8f61-b227b378806c,1635638400000,
,1412,8bad9bcf-b36e-4b7f-abe0-9c190f96c079.binning_data.json,863260,6000,,0,2021-11-07 06:01:21.558,com.sec.android.app.shealth,2021-11-01 11:45:08.153,8bad9bcf-b36e-4b7f-abe0-9c190f96c079.source_info.json,1.20938,1044.01,54.52999,1412,VfS0qUERdZ,com.sec.android.app.shealth,0,8bad9bcf-b36e-4b7f-abe0-9c190f96c079.achievement.json,8bad9bcf-b36e-4b7f-abe0-9c190f96c079,1635724800000,
,1412,39131ba4-0964-46c1-8d6b-e9c6f41a8eb1.binning_data.json,863260,6000,,0,2021-11-02 05:00:02.946,com.sec.android.app.shealth,2021-11-02 05:00:02.946,,1.20938,1044.01,54.52999,1412,jBfEgmLJSx,com.sec.android.app.shealth,0,39131ba4-0964-46c1-8d6b-e9c6f41a8eb1.achievement.json,39131ba4-0964-46c1-8d6b-e9c6f41a8eb1,1635724800000,
,1286,c3734ef4-11ce-4eb1-b9ee-0b0c72796148.binning_data.json,799701,6000,,0,2021-11-08 21:51:58.904,com.sec.android.app.shealth,2021-11-02 17:04:24.246,c3734ef4-11ce-4eb1-b9ee-0b0c72796148.source_info.json,1.1844798,947.23,49.559998,1286,VfS0qUERdZ,com.sec.android.app.shealth,0,c3734ef4-11ce-4eb1-b9ee-0b0c72796148.achievement.json,c3734ef4-11ce-4eb1-b9ee-0b0c72796148,1635811200000,
,1286,fc4e486a-00d3-4058-8769-cf6a33461c23.binning_data.json,799701,6000,,0,2021-11-03 04:00:02.828,com.sec.android.app.shealth,2021-11-03 04:00:02.828,,1.1844798,947.23,49.559998,1286,jBfEgmLJSx,com.sec.android.app.shealth,0,fc4e486a-00d3-4058-8769-cf6a33461c23.achievement.json,fc4e486a-00d3-4058-8769-cf6a33461c23,1635811200000,
,1074,bc17bd43-9b31-4e14-b9ef-3b14ce4ecf8e.binning_data.json,602605,6000,,0,2021-11-09 08:00:08.461,com.sec.android.app.shealth,2021-11-03 05:55:02.215,bc17bd43-9b31-4e14-b9ef-3b14ce4ecf8e.source_info.json,1.3332269,803.41,41.999992,1074,VfS0qUERdZ,com.sec.android.app.shealth,0,bc17bd43-9b31-4e14-b9ef-3b14ce4ecf8e.achievement.json,bc17bd43-9b31-4e14-b9ef-3b14ce4ecf8e,1635897600000,
,1074,faa5fd8a-43ce-47bc-ba2a-1eb54b80eb84.binning_data.json,602605,6000,,0,2021-11-04 06:00:01.973,com.sec.android.app.shealth,2021-11-03 07:28:41.189,,1.3332269,803.41,41.999992,1074,jBfEgmLJSx,com.sec.android.app.shealth,0,faa5fd8a-43ce-47bc-ba2a-1eb54b80eb84.achievement.json,faa5fd8a-43ce-47bc-ba2a-1eb54b80eb84,1635897600000,
,2449,2999bb94-6665-4e3f-9863-c8ba8f0e815e.binning_data.json,1652017,6000,,0,2021-11-10 06:00:15.352,com.sec.android.app.shealth,2021-11-04 06:55:02.841,2999bb94-6665-4e3f-9863-c8ba8f0e815e.source_info.json,1.0735719,1773.56,94.71999,2449,VfS0qUERdZ,com.sec.android.app.shealth,0,2999bb94-6665-4e3f-9863-c8ba8f0e815e.achievement.json,2999bb94-6665-4e3f-9863-c8ba8f0e815e,1635984000000,
,2449,7e3c3581-1ea6-4792-9e1b-efc7f06686f3.binning_data.json,1652017,6000,,0,2021-11-05 07:00:02.806,com.sec.android.app.shealth,2021-11-04 08:54:17.278,,1.0735719,1773.56,94.71999,2449,jBfEgmLJSx,com.sec.android.app.shealth,0,7e3c3581-1ea6-4792-9e1b-efc7f06686f3.achievement.json,7e3c3581-1ea6-4792-9e1b-efc7f06686f3,1635984000000,
,1081,04acef08-2ddd-4e1f-b6f2-7dd675941434.binning_data.json,664285,6000,,0,2021-11-11 15:26:11.800,com.sec.android.app.shealth,2021-11-05 13:58:26.994,04acef08-2ddd-4e1f-b6f2-7dd675941434.source_info.json,1.1997404,796.97003,42.01,1081,VfS0qUERdZ,com.sec.android.app.shealth,0,04acef08-2ddd-4e1f-b6f2-7dd675941434.achievement.json,04acef08-2ddd-4e1f-b6f2-7dd675941434,1636070400000,
,1081,b0703055-35de-49c8-8039-ac24415bf8a3.binning_data.json,664285,6000,,0,2021-11-06 10:14:03.180,com.sec.android.app.shealth,2021-11-06 10:14:03.180,,1.1997404,796.97003,42.01,1081,jBfEgmLJSx,com.sec.android.app.shealth,0,b0703055-35de-49c8-8039-ac24415bf8a3.achievement.json,b0703055-35de-49c8-8039-ac24415bf8a3,1636070400000,
,967,d78fb64b-ff70-49c9-acd0-a61d3543701d.binning_data.json,591658,6000,,0,2021-11-12 10:30:21.158,com.sec.android.app.shealth,2021-11-06 11:50:13.838,d78fb64b-ff70-49c9-acd0-a61d3543701d.source_info.json,1.2157516,719.31,35.899998,967,VfS0qUERdZ,com.sec.android.app.shealth,0,d78fb64b-ff70-49c9-acd0-a61d3543701d.achievement.json,d78fb64b-ff70-49c9-acd0-a61d3543701d,1636156800000,
,967,492fb361-bcb2-4527-9fae-cfe8839c92ef.binning_data.json,591658,6000,,0,2021-11-07 06:00:03.383,com.sec.android.app.shealth,2021-11-07 06:00:03.383,,1.2157516,719.31,35.899998,967,jBfEgmLJSx,com.sec.android.app.shealth,0,492fb361-bcb2-4527-9fae-cfe8839c92ef.achievement.json,492fb361-bcb2-4527-9fae-cfe8839c92ef,1636156800000,
,1660,74ff0881-6862-46b8-9478-f10f9250e14d.binning_data.json,1020418,6000,,0,2021-11-13 07:00:13.073,com.sec.android.app.shealth,2021-11-07 09:10:09.917,74ff0881-6862-46b8-9478-f10f9250e14d.source_info.json,1.1905215,1214.83,64.41999,1660,VfS0qUERdZ,com.sec.android.app.shealth,0,74ff0881-6862-46b8-9478-f10f9250e14d.achievement.json,74ff0881-6862-46b8-9478-f10f9250e14d,1636243200000,
,1660,13337fdd-a874-41d1-8a11-fb6c321e6b07.binning_data.json,1020418,6000,,0,2021-11-08 06:00:03.312,com.sec.android.app.shealth,2021-11-08 06:00:03.312,,1.1905215,1214.83,64.41999,1660,jBfEgmLJSx,com.sec.android.app.shealth,0,13337fdd-a874-41d1-8a11-fb6c321e6b07.achievement.json,13337fdd-a874-41d1-8a11-fb6c321e6b07,1636243200000,
,5714,282df102-8846-4645-b78e-c6d965032b8b.binning_data.json,3584626,6000,,0,2021-11-09 03:53:27.439,com.sec.android.app.shealth,2021-11-08 13:56:56.487,282df102-8846-4645-b78e-c6d965032b8b.source_info.json,1.1795733,4228.33,215.02998,5714,VfS0qUERdZ,com.sec.android.app.shealth,0,282df102-8846-4645-b78e-c6d965032b8b.achievement.json,282df102-8846-4645-b78e-c6d965032b8b,1636329600000,
,5714,12bf2c44-32e7-43e8-bfdc-6e917db1705f.binning_data.json,3584626,6000,,0,2021-11-09 08:00:01.949,com.sec.android.app.shealth,2021-11-08 21:51:55.476,,1.1795733,4228.33,215.02998,5714,jBfEgmLJSx,com.sec.android.app.shealth,0,12bf2c44-32e7-43e8-bfdc-6e917db1705f.achievement.json,12bf2c44-32e7-43e8-bfdc-6e917db1705f,1636329600000,
,618,bbe652ec-46de-46e6-94d7-11a5976f91fb.binning_data.json,389583,6000,,0,2021-11-09 18:37:19.367,com.sec.android.app.shealth,2021-11-09 10:35:05.454,bbe652ec-46de-46e6-94d7-11a5976f91fb.source_info.json,1.1748194,457.68997,23.22,618,VfS0qUERdZ,com.sec.android.app.shealth,0,bbe652ec-46de-46e6-94d7-11a5976f91fb.achievement.json,bbe652ec-46de-46e6-94d7-11a5976f91fb,1636416000000,
,618,fed82b89-d698-457a-8097-079681a76f4c.binning_data.json,389583,6000,,0,2021-11-10 06:00:02.263,com.sec.android.app.shealth,2021-11-10 06:00:02.263,,1.1748194,457.68997,23.22,618,jBfEgmLJSx,com.sec.android.app.shealth,0,fed82b89-d698-457a-8097-079681a76f4c.achievement.json,fed82b89-d698-457a-8097-079681a76f4c,1636416000000,
,1063,8cf792d7-4ee3-4dd3-b354-6dfeb74287e4.binning_data.json,638857,6000,,0,2021-11-11 01:24:19.732,com.sec.android.app.shealth,2021-11-10 06:53:39.635,8cf792d7-4ee3-4dd3-b354-6dfeb74287e4.source_info.json,1.232857,787.62,41.63,1063,VfS0qUERdZ,com.sec.android.app.shealth,0,8cf792d7-4ee3-4dd3-b354-6dfeb74287e4.achievement.json,8cf792d7-4ee3-4dd3-b354-6dfeb74287e4,1636502400000,
,1063,6dcd47fd-0ff7-4ca4-b518-ca0f7da4dc49.binning_data.json,638857,6000,,0,2021-11-11 06:14:20.729,com.sec.android.app.shealth,2021-11-11 06:14:20.729,,1.232857,787.62,41.63,1063,jBfEgmLJSx,com.sec.android.app.shealth,0,6dcd47fd-0ff7-4ca4-b518-ca0f7da4dc49.achievement.json,6dcd47fd-0ff7-4ca4-b518-ca0f7da4dc49,1636502400000,
,2287,7d746094-5b58-49d7-94d7-82c0a671fd3a.binning_data.json,1390885,6000,,0,2021-11-11 21:43:19.731,com.sec.android.app.shealth,2021-11-11 06:29:57.874,7d746094-5b58-49d7-94d7-82c0a671fd3a.source_info.json,1.2184681,1694.75,87.21999,2287,VfS0qUERdZ,com.sec.android.app.shealth,0,7d746094-5b58-49d7-94d7-82c0a671fd3a.achievement.json,7d746094-5b58-49d7-94d7-82c0a671fd3a,1636588800000,
,2287,97427636-85a7-4164-a62b-6bb33aedc2ec.binning_data.json,1390885,6000,,0,2021-11-12 10:30:15.233,com.sec.android.app.shealth,2021-11-11 15:26:08.374,,1.2184681,1694.75,87.21999,2287,jBfEgmLJSx,com.sec.android.app.shealth,0,97427636-85a7-4164-a62b-6bb33aedc2ec.achievement.json,97427636-85a7-4164-a62b-6bb33aedc2ec,1636588800000,
,2758,04ebcd75-25f1-4904-9249-d90e39829b32.binning_data.json,1810359,6000,,0,2021-11-13 06:55:17.431,com.sec.android.app.shealth,2021-11-12 15:35:01.729,04ebcd75-25f1-4904-9249-d90e39829b32.source_info.json,1.112072,2013.25,107.63,2758,VfS0qUERdZ,com.sec.android.app.shealth,0,04ebcd75-25f1-4904-9249-d90e39829b32.achievement.json,04ebcd75-25f1-4904-9249-d90e39829b32,1636675200000,
,2758,f0881b4c-4d42-4360-9eab-cb77ac010e42.binning_data.json,1810359,6000,,0,2021-11-13 07:00:01.671,com.sec.android.app.shealth,2021-11-13 07:00:01.671,,1.112072,2013.25,107.63,2758,jBfEgmLJSx,com.sec.android.app.shealth,0,f0881b4c-4d42-4360-9eab-cb77ac010e42.achievement.json,f0881b4c-4d42-4360-9eab-cb77ac010e42,1636675200000,
,379,af8f1231-aeef-4e53-a669-a257c75d86fe.binning_data.json,203398,6000,,0,2021-11-14 02:13:08.303,com.sec.android.app.shealth,2021-11-13 07:33:01.162,af8f1231-aeef-4e53-a669-a257c75d86fe.source_info.json,1.3346237,271.46,13.05,379,VfS0qUERdZ,com.sec.android.app.shealth,0,af8f1231-aeef-4e53-a669-a257c75d86fe.achievement.json,af8f1231-aeef-4e53-a669-a257c75d86fe,1636761600000,
,379,6cd08b2f-a832-48bb-a9e7-c9e452d77284.binning_data.json,203398,6000,,0,2021-11-14 05:00:01.493,com.sec.android.app.shealth,2021-11-14 05:00:01.493,,1.3346237,271.46,13.05,379,jBfEgmLJSx,com.sec.android.app.shealth,0,6cd08b2f-a832-48bb-a9e7-c9e452d77284.achievement.json,6cd08b2f-a832-48bb-a9e7-c9e452d77284,1636761600000,
,1875,efa19f99-6606-4210-af40-f3233a628290.binning_data.json,1153344,6000,,0,2021-11-15 04:28:14.894,com.sec.android.app.shealth,2021-11-14 15:16:44.838,efa19f99-6606-4210-af40-f3233a628290.source_info.json,1.1924018,1375.25,73.46999,1875,VfS0qUERdZ,com.sec.android.app.shealth,0,efa19f99-6606-4210-af40-f3233a628290.achievement.json,efa19f99-6606-4210-af40-f3233a628290,1636848000000,
,1875,9b052307-5ce4-4b97-8c4d-e3e55fdeca3d.binning_data.json,1153344,6000,,0,2021-11-15 04:48:12.356,com.sec.android.app.shealth,2021-11-15 04:48:12.356,,1.1924018,1375.25,73.46999,1875,jBfEgmLJSx,com.sec.android.app.shealth,0,9b052307-5ce4-4b97-8c4d-e3e55fdeca3d.achievement.json,9b052307-5ce4-4b97-8c4d-e3e55fdeca3d,1636848000000,
,1188,33716560-8c45-41cc-be27-18c2969f7dbc.binning_data.json,743938,6000,,0,2021-11-16 04:55:14.044,com.sec.android.app.shealth,2021-11-15 06:07:50.519,33716560-8c45-41cc-be27-18c2969f7dbc.source_info.json,1.1741701,873.51,45.37999,1188,VfS0qUERdZ,com.sec.android.app.shealth,0,33716560-8c45-41cc-be27-18c2969f7dbc.achievement.json,33716560-8c45-41cc-be27-18c2969f7dbc,1636934400000,
,1188,1e7bd96d-7ffe-430f-8417-7963e3b447ba.binning_data.json,743938,6000,,0,2021-11-16 06:00:03.663,com.sec.android.app.shealth,2021-11-16 06:00:03.663,,1.1741701,873.51,45.37999,1188,jBfEgmLJSx,com.sec.android.app.shealth,0,1e7bd96d-7ffe-430f-8417-7963e3b447ba.achievement.json,1e7bd96d-7ffe-430f-8417-7963e3b447ba,1636934400000,
,947,2df86d30-a5a7-40c7-9764-fa450045b113.binning_data.json,608387,6000,,0,2021-11-17 03:33:50.857,com.sec.android.app.shealth,2021-11-16 13:24:25.513,2df86d30-a5a7-40c7-9764-fa450045b113.source_info.json,1.1452906,696.77997,36.539993,947,VfS0qUERdZ,com.sec.android.app.shealth,0,2df86d30-a5a7-40c7-9764-fa450045b113.achievement.json,2df86d30-a5a7-40c7-9764-fa450045b113,1637020800000,
,947,b6b8cfd1-9798-4cf8-a612-9114262cab97.binning_data.json,608387,6000,,0,2021-11-17 06:13:03.159,com.sec.android.app.shealth,2021-11-17 06:13:03.159,,1.1452906,696.77997,36.539993,947,jBfEgmLJSx,com.sec.android.app.shealth,0,b6b8cfd1-9798-4cf8-a612-9114262cab97.achievement.json,b6b8cfd1-9798-4cf8-a612-9114262cab97,1637020800000,
,4007,266c8573-d5fb-4e7e-9dcb-8413c1a60d03.binning_data.json,2388006,6000,,0,2021-11-18 05:58:08.029,com.sec.android.app.shealth,2021-11-17 07:24:36.554,266c8573-d5fb-4e7e-9dcb-8413c1a60d03.source_info.json,1.2430705,2968.4602,152.74998,4007,VfS0qUERdZ,com.sec.android.app.shealth,0,266c8573-d5fb-4e7e-9dcb-8413c1a60d03.achievement.json,266c8573-d5fb-4e7e-9dcb-8413c1a60d03,1637107200000,
,4007,cd9c0fe2-d25e-4315-82eb-67729c2d85bc.binning_data.json,2388006,6000,,0,2021-11-18 06:00:03.235,com.sec.android.app.shealth,2021-11-18 06:00:03.235,,1.2430705,2968.4602,152.74998,4007,jBfEgmLJSx,com.sec.android.app.shealth,0,cd9c0fe2-d25e-4315-82eb-67729c2d85bc.achievement.json,cd9c0fe2-d25e-4315-82eb-67729c2d85bc,1637107200000,
,1965,e7d8d4c3-868a-4a58-af0d-1c5d3cc51a9a.binning_data.json,1243786,6000,,16,2021-11-19 00:51:39.784,com.sec.android.app.shealth,2021-11-18 13:43:36.570,e7d8d4c3-868a-4a58-af0d-1c5d3cc51a9a.source_info.json,1.162877,1446.37,76.78999,1949,VfS0qUERdZ,com.sec.android.app.shealth,0,e7d8d4c3-868a-4a58-af0d-1c5d3cc51a9a.achievement.json,e7d8d4c3-868a-4a58-af0d-1c5d3cc51a9a,1637193600000,
,1965,add0f8dd-278f-48cd-a4f0-b73b38f9dee5.binning_data.json,1243786,6000,,16,2021-11-19 06:00:03.586,com.sec.android.app.shealth,2021-11-19 06:00:03.586,,1.162877,1446.37,76.78999,1949,jBfEgmLJSx,com.sec.android.app.shealth,0,add0f8dd-278f-48cd-a4f0-b73b38f9dee5.achievement.json,add0f8dd-278f-48cd-a4f0-b73b38f9dee5,1637193600000,
,796,4a892c0a-b3e5-4a88-a8a6-a03cec7cc36d.binning_data.json,487238,6000,,0,2021-11-20 12:19:23.116,com.sec.android.app.shealth,2021-11-19 10:35:32.571,4a892c0a-b3e5-4a88-a8a6-a03cec7cc36d.source_info.json,1.2084836,588.82,30.35,796,VfS0qUERdZ,com.sec.android.app.shealth,0,4a892c0a-b3e5-4a88-a8a6-a03cec7cc36d.achievement.json,4a892c0a-b3e5-4a88-a8a6-a03cec7cc36d,1637280000000,
,796,04121120-e614-4590-8134-a51650fc406b.binning_data.json,487238,6000,,0,2021-11-20 07:01:15.254,com.sec.android.app.shealth,2021-11-19 11:34:15.626,,1.2084836,588.82,30.35,796,jBfEgmLJSx,com.sec.android.app.shealth,0,04121120-e614-4590-8134-a51650fc406b.achievement.json,04121120-e614-4590-8134-a51650fc406b,1637280000000,
,1383,7c4c41f8-c4d6-4253-bbbd-4c97fe99d02f.binning_data.json,875589,6000,,0,2021-11-20 23:20:06.252,com.sec.android.app.shealth,2021-11-20 07:01:15.153,7c4c41f8-c4d6-4253-bbbd-4c97fe99d02f.source_info.json,1.1567404,1012.83,52.86,1383,VfS0qUERdZ,com.sec.android.app.shealth,0,7c4c41f8-c4d6-4253-bbbd-4c97fe99d02f.achievement.json,7c4c41f8-c4d6-4253-bbbd-4c97fe99d02f,1637366400000,
