com.samsung.health.floors_climbed,6305105,7
start_time,custom,update_time,create_time,client_data_id,client_data_ver,floor,raw_data,time_offset,deviceuuid,pkg_name,end_time,datauuid
2020-08-02 23:23:23.087,,2020-08-02 23:34:03.149,2020-08-02 23:34:03.098,,,2.0,,UTC-0500,BfdGMJKwGJ,com.sec.android.app.shealth,2020-08-02 23:24:32.090,ce3fae3f-308c-68fc-aba4-2dd88a1dcf66,
2020-08-06 22:38:07.686,,2020-08-06 23:00:44.743,2020-08-06 23:00:44.690,,,2.0,,UTC-0500,BfdGMJKwGJ,com.sec.android.app.shealth,2020-08-06 22:38:45.690,ec684566-80d9-a198-94ac-ed7d898e6321,
2020-08-13 17:00:15.679,,2020-08-13 17:34:41.712,2020-08-13 17:34:41.688,,,1.0,,UTC-0600,BfdGMJKwGJ,com.sec.android.app.shealth,2020-08-13 17:00:43.681,9120e6c6-f37e-0756-42ed-3bf8a24e551e,
2020-08-20 16:48:17.621,,2020-08-20 17:09:46.651,2020-08-20 17:09:46.639,,,1.0,,UTC-0400,BfdGMJKwGJ,com.sec.android.app.shealth,2020-08-20 16:48:27.622,2f42721a-4ceb-18ca-2645-41b0d9c0f01b,
2020-09-20 17:36:49.482,,2020-09-20 17:42:37.704,2020-09-20 17:42:37.652,,,1.0,,UTC-0400,BfdGMJKwGJ,com.sec.android.app.shealth,2020-09-20 17:36:59.492,6aa92823-a4ed-a9d6-15dc-9050cd15035b,
2020-09-21 16:59:13.496,,2020-09-21 16:59:29.387,2020-09-21 16:59:21.501,,,1.0,,UTC-0400,BfdGMJKwGJ,com.sec.android.app.shealth,2020-09-21 16:59:25.352,b7504c07-f8c8-a24e-1ce9-a0d882204683,
2020-09-23 18:33:38.669,,2020-09-23 18:42:08.720,2020-09-23 18:42:08.696,,,1.0,,UTC-0400,BfdGMJKwGJ,com.sec.android.app.shealth,2020-09-23 18:33:52.676,aa87eb0c-65b7-dbae-6bb6-9dbad93dbee4,
2021-02-16 21:12:52.661,,2021-02-16 21:14:19.797,2021-02-16 21:14:19.667,,,2.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2021-02-16 21:14:00.665,4f462f1e-74ba-f72a-0c59-66f102a172d9,
2021-02-20 04:20:09.454,,2021-02-20 04:22:29.514,2021-02-20 04:22:29.472,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2021-02-20 04:20:19.456,c4582c2c-925c-315b-7fcb-326a54a69d69,
2021-02-22 02:04:04.019,,2021-02-22 02:09:12.228,2021-02-22 02:09:12.206,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2021-02-22 02:04:21.021,130d26e8-6696-60cd-55f4-afb9522c4159,
2021-02-22 02:27:42.756,,2021-02-22 02:30:14.962,2021-02-22 02:30:14.898,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2021-02-22 02:27:49.758,15251cf6-3daa-e135-f266-7515d503d060,
2021-02-22 05:18:42.442,,2021-02-22 05:21:19.466,2021-02-22 05:21:19.445,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2021-02-22 05:19:01.444,4c8e68e9-7237-d111-3c57-1e2e5dbe16df,
2021-03-03 00:37:32.237,,2021-03-03 00:38:17.262,2021-03-03 00:38:17.239,,,1.0,,UTC-0500,BfdGMJKwGJ,com.sec.android.app.shealth,2021-03-03 00:37:47.239,229b3fb9-38b5-60cc-1fd2-8548d634f59c,
2021-03-03 01:10:30.777,,2021-03-03 01:22:36.071,2021-03-03 01:22:36.015,,,2.0,,UTC-0500,BfdGMJKwGJ,com.sec.android.app.shealth,2021-03-03 01:11:31.784,801f3cda-9003-6d48-f3bc-1003fb243f47,
2021-06-07 22:13:56.477,,2021-06-07 22:16:35.586,2021-06-07 22:16:35.482,,,2.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2021-06-07 22:15:11.479,dfac5574-5585-829e-4eb2-ac7353858b7b,
2021-06-08 03:22:13.048,,2021-06-08 03:31:28.321,2021-06-08 03:31:28.214,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2021-06-08 03:22:33.065,af142ea3-11f0-19f1-42ef-a2751d13625f,
2021-06-08 09:07:25.363,,2021-06-08 09:13:12.525,2021-06-08 09:13:12.498,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2021-06-08 09:07:43.365,52c1a0c5-e1fe-d07a-a3ab-63d358d28791,
2022-05-17 03:52:33.379,,2022-05-17 03:55:16.431,2022-05-17 03:55:16.418,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2022-05-17 03:52:49.381,fc443dd0-7c73-e329-5cea-12a15bd64759,
2022-05-17 06:38:47.607,,2022-05-17 06:41:29.647,2022-05-17 06:41:29.633,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2022-05-17 06:38:57.608,9918032f-99b8-f452-07dc-bfab6b0de1ce,
2022-05-17 07:45:26.347,,2022-05-17 07:58:00.892,2022-05-17 07:58:00.819,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2022-05-17 07:45:51.514,69796e7f-a903-fa1e-1076-bee46e9a5d34,
2022-05-20 10:39:34.931,,2022-05-20 10:58:07.965,2022-05-20 10:58:07.943,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2022-05-20 10:39:45.933,e2f91464-e492-f325-73b1-f5f47eee3895,
2022-05-20 21:50:06.069,,2022-05-20 21:59:16.285,2022-05-20 21:59:16.207,,,1.0,,UTC-0500,BfdGMJKwGJ,com.sec.android.app.shealth,2022-05-20 21:50:15.071,dfee3864-1856-7c23-5439-a97dcce9f6f3,
2022-05-28 00:12:33.125,,2022-05-28 00:13:49.297,2022-05-28 00:13:49.272,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2022-05-28 00:12:41.127,95fab772-fe48-3766-9ce5-e797b1f10102,
2022-05-28 00:54:54.469,,2022-05-28 00:55:34.551,2022-05-28 00:55:34.523,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2022-05-28 00:55:06.472,313cd3e9-975e-f7ac-eee0-99f5d206bd84,
2022-05-28 01:05:10.555,,2022-05-28 01:05:36.615,2022-05-28 01:05:36.593,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2022-05-28 01:05:26.557,8f21bd6d-3f47-0c04-2bdb-88a9f0e335b6,
2022-05-29 07:08:37.582,,2022-05-29 07:19:29.815,2022-05-29 07:19:29.784,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2022-05-29 07:08:43.584,a23d044e-12c9-b6ed-eeea-33c75fe2ca9e,
2022-05-29 08:11:12.747,,2022-05-29 08:11:28.063,2022-05-29 08:11:28.019,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2022-05-29 08:11:19.750,961981c4-9c23-3198-7492-bdd2a87cd44d,
2022-05-29 21:43:09.088,,2022-05-29 21:44:31.153,2022-05-29 21:44:31.105,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2022-05-29 21:43:20.090,c529dec8-091b-9295-1144-095843475edb,
2022-05-29 21:49:55.705,,2022-05-29 21:55:35.622,2022-05-29 21:50:20.873,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2022-05-29 21:50:22.554,735e39d0-1bce-5063-36b9-0ba3868a2047,
2022-05-29 22:11:46.830,,2022-05-29 22:12:28.879,2022-05-29 22:12:28.857,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2022-05-29 22:11:56.832,20e91367-89a0-880c-23d2-82491ade2693,
2022-05-29 22:25:40.604,,2022-05-29 22:28:38.645,2022-05-29 22:28:38.608,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2022-05-29 22:26:02.606,8a146095-1a2e-2119-61d0-84d3f16f5d8e,
2022-11-05 17:07:58.096,,2022-11-05 17:09:20.216,2022-11-05 17:09:20.176,,,1.0,,UTC-0500,BfdGMJKwGJ,com.sec.android.app.shealth,2022-11-05 17:08:26.098,09cc006e-12af-fad8-a07c-0a53449e4010,
2022-11-05 17:31:23.098,,2022-11-05 17:32:08.052,2022-11-05 17:31:52.119,,,1.0,,UTC-0500,BfdGMJKwGJ,com.sec.android.app.shealth,2022-11-05 17:32:06.021,a216a990-c5cf-0420-fc36-eaef1281fbab,
2022-11-05 17:33:30.283,,2022-11-05 17:34:29.541,2022-11-05 17:33:53.291,,,2.0,,UTC-0500,BfdGMJKwGJ,com.sec.android.app.shealth,2022-11-05 17:34:27.510,cb8a64bb-e4e2-f3c8-ff37-9325bc762598,
2022-11-05 17:38:14.463,,2022-11-05 17:46:04.599,2022-11-05 17:46:04.569,,,1.0,,UTC-0500,BfdGMJKwGJ,com.sec.android.app.shealth,2022-11-05 17:38:39.464,b1dde67c-efb9-7e7b-8c29-1eaf2f40d86b,
2022-11-05 17:50:48.606,,2022-11-05 17:52:48.944,2022-11-05 17:52:48.722,,,3.0,,UTC-0500,BfdGMJKwGJ,com.sec.android.app.shealth,2022-11-05 17:51:54.610,0a78cbe9-cd68-0cd8-cc83-f3b3fe59ba02,
2022-12-07 20:57:32.099,,2022-12-07 21:04:44.424,2022-12-07 21:04:44.369,,,1.0,,UTC-0600,BfdGMJKwGJ,com.sec.android.app.shealth,2022-12-07 20:58:03.101,124706fc-f3db-e7db-6340-99e35b9e6f9e,
2022-12-08 04:40:29.902,,2022-12-08 04:57:54.087,2022-12-08 04:57:54.086,,,1.0,,UTC-0500,BfdGMJKwGJ,com.sec.android.app.shealth,2022-12-08 04:40:57.902,ed74e551-453f-a0ab-6f71-86aba8d4184d,
2022-12-21 20:04:01.540,,2022-12-21 20:33:46.613,2022-12-21 20:33:46.583,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2022-12-21 20:04:07.543,bd026553-cced-59d6-8073-83eefe532e74,
2023-01-20 21:29:01.898,,2023-01-20 21:29:52.033,2023-01-20 21:29:52.008,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2023-01-20 21:29:17.902,6c7b63b8-c4f6-ef43-f83f-e9e6ab59263c,
2023-01-20 21:30:55.751,,2023-01-20 21:33:47.794,2023-01-20 21:33:47.770,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2023-01-20 21:31:15.753,44c1fc25-1f79-a6d0-6cbf-a36f0f8667ae,
2023-01-21 02:51:46.613,,2023-01-21 02:57:56.635,2023-01-21 02:57:56.622,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2023-01-21 02:51:59.614,59c30c79-6395-4ea4-8735-700d37898e42,
2023-01-21 05:57:18.911,,2023-01-21 06:02:57.150,2023-01-21 06:02:56.975,,,5.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2023-01-21 05:58:59.917,6dc29c0f-e79c-5240-36a7-486e8c787346,
2023-01-21 06:15:33.457,,2023-01-21 06:22:22.768,2023-01-21 06:22:22.675,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2023-01-21 06:15:48.467,fde76b8f-7e62-ca30-6290-63155ecbd122,
2023-01-21 06:18:23.466,,2023-01-21 06:22:22.850,2023-01-21 06:22:22.806,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2023-01-21 06:18:38.468,c52ed11b-9a5e-bce6-d767-ca628eb47a1f,
2023-01-21 06:47:41.585,,2023-01-21 06:50:02.679,2023-01-21 06:50:02.640,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2023-01-21 06:47:59.589,79a15a65-cb52-dad8-2da9-f49916d7596e,
2023-02-04 21:51:03.489,,2023-02-04 21:52:33.491,2023-02-04 21:52:33.491,,,1.0,,UTC-0800,BfdGMJKwGJ,com.sec.android.app.shealth,2023-02-04 21:51:10.489,a112304b-cb67-547f-9745-5db91ad11195,
2023-02-05 02:45:37.432,,2023-02-05 02:50:00.588,2023-02-05 02:50:00.560,,,2.0,,UTC-0800,BfdGMJKwGJ,com.sec.android.app.shealth,2023-02-05 02:45:59.447,802d9300-cd88-fcbd-6469-7f8afc2abd75,
2023-05-12 16:26:08.816,,2023-05-12 16:26:35.821,2023-05-12 16:26:35.820,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2023-05-12 16:26:13.816,9471eeb3-909d-27ac-c086-90fee6cebfe5,
2023-05-12 16:53:42.410,,2023-05-12 17:18:18.655,2023-05-12 17:18:18.627,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2023-05-12 16:53:58.413,8d32c687-5234-e792-bf03-f5e8a744c4de,
2023-05-12 16:55:33.412,,2023-05-12 17:18:18.691,2023-05-12 17:18:18.673,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2023-05-12 16:55:43.413,7421602a-b95f-11c3-3f00-252f32cbb93b,
2023-05-12 19:05:30.566,,2023-05-12 19:09:12.687,2023-05-12 19:09:12.626,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2023-05-12 19:06:02.569,535e12ef-7c79-7023-4b49-608131faf6b5,
2023-05-14 23:57:48.086,,2023-05-15 00:12:01.189,2023-05-15 00:12:01.152,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2023-05-14 23:57:57.089,0648d65d-6acf-4a2f-2a07-98b74f99a15c,
2023-05-15 00:01:15.088,,2023-05-15 00:12:01.239,2023-05-15 00:12:01.205,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2023-05-15 00:01:32.090,a9125be2-d688-b956-96f6-442ee4eb47dd,
2023-05-15 00:12:43.559,,2023-05-15 00:26:44.642,2023-05-15 00:26:44.584,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2023-05-15 00:13:00.561,2f31b8f5-4c03-b988-ba59-7d9f6fed508e,
2023-06-26 23:13:17.733,,2023-06-26 23:16:58.797,2023-06-26 23:16:58.739,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2023-06-26 23:13:42.735,0442a92d-1c2b-8ef6-463f-de3e3fca9967,
2023-08-04 17:13:46.581,,2023-08-04 17:14:57.655,2023-08-04 17:14:57.655,,,1.0,,UTC-0500,BfdGMJKwGJ,com.sec.android.app.shealth,2023-08-04 17:13:54.581,29651164-7377-6af7-f4ed-8cef0b28acdc,
2023-08-11 00:35:26.488,,2023-08-11 00:35:52.537,2023-08-11 00:35:52.496,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2023-08-11 00:35:37.490,9182dec5-1f38-17da-1322-c33df56d1c66,
2023-08-11 00:39:40.375,,2023-08-11 00:39:56.416,2023-08-11 00:39:56.379,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2023-08-11 00:39:50.377,d2330286-153f-77eb-7661-d615a09d356a,
2023-08-11 15:30:49.812,,2023-08-11 15:31:48.934,2023-08-11 15:31:48.881,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2023-08-11 15:30:59.814,7ce460c5-51e1-8121-bcb7-eb1b1ecc1ada,
2023-08-11 17:50:25.850,,2023-08-11 17:51:38.164,2023-08-11 17:51:38.090,,,1.0,,UTC-0700,BfdGMJKwGJ,com.sec.android.app.shealth,2023-08-11 17:50:36.852,42a25d04-cfeb-7dd8-6693-89c80f442ad4,
2023-08-29 10:47:16.763,,2023-08-29 18:15:00.322,2023-08-29 14:23:26.368,,,8.0,,UTC-0700,UfcgbyWV9E,com.sec.android.app.shealth,2023-08-29 18:15:00.268,2db82c05-066c-483c-817b-881006801ad3,
2023-10-11 23:46:44.139,,2023-10-12 02:10:08.515,2023-10-12 01:05:55.287,,,3.0,,UTC-0400,UfcgbyWV9E,com.sec.android.app.shealth,2023-10-12 02:09:54.001,f865cd21-04aa-4d09-af73-93d6092c8f47,
2024-04-22 18:51:43.067,,2024-04-22 22:25:53.637,2024-04-22 22:18:26.565,,,3.0,,UTC-0500,UfcgbyWV9E,com.sec.android.app.shealth,2024-04-22 22:22:54.000,559cbe3c-2519-462f-bd4d-ff0a0628c26f,
