com.samsung.shealth.activity.goal,6305105,1
update_time,create_time,value,time_offset,deviceuuid,pkg_name,set_time,datauuid
2020-09-29 10:44:37.450,2020-09-29 10:44:37.450,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1601376277448,c3b50cfd-99ee-4b2a-ad47-601569f107cd,
2020-10-02 03:07:52.469,2020-10-02 03:07:52.469,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1601608072467,562bb021-7956-4ede-8b57-36ed98c7c7a3,
2020-10-02 03:07:54.856,2020-10-02 03:07:54.856,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1601608074854,298d1621-57ae-4cde-b513-79753aec2739,
2020-10-02 03:08:02.804,2020-10-02 03:08:02.804,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1601608082803,992b82eb-b65b-4553-a298-c8ef4655152f,
2020-10-02 03:08:07.834,2020-10-02 03:08:07.834,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1601608087832,efa08a86-2c8e-4887-8209-d83d0ec74e06,
2020-10-02 03:11:29.017,2020-10-02 03:11:29.017,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1601608289014,35460aef-cda3-4f11-ab8c-2ba6b9a8c7d9,
2020-10-02 03:17:54.691,2020-10-02 03:17:54.691,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1601608674690,70fe4049-8f3f-40bc-8aa9-143292114a10,
2020-10-02 03:18:44.924,2020-10-02 03:18:44.924,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1601608724923,04407497-325c-4c99-81c4-32ba50be1f7d,
2020-10-03 01:49:31.796,2020-10-03 01:49:31.796,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1601689771795,c3d14992-c484-4b4a-81b5-ec063abd1d0c,
2020-10-03 01:52:05.975,2020-10-03 01:52:05.975,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1601689925974,b99a43ae-d20d-45c9-9650-6ea209202481,
2020-10-03 01:52:34.299,2020-10-03 01:52:34.299,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1601689954297,d67c534e-d2ad-4b72-8b6a-224d4d7eedea,
2020-10-03 01:54:28.915,2020-10-03 01:54:28.915,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1601690068914,7e4baf88-7f17-4363-94a2-ba855a33170b,
2020-10-03 01:55:53.037,2020-10-03 01:55:53.037,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1601690153034,78ed1a8e-0a8c-41e4-bff9-1cdcd345a205,
2020-10-03 19:03:55.689,2020-10-03 19:03:55.689,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1601751835680,a1bc7e0f-d899-4392-887c-9c587ff54c01,
2020-10-04 12:18:03.280,2020-10-04 12:18:03.280,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1601813883278,fb2c5af1-883d-4c76-acf0-d35a972d420e,
2020-10-05 05:09:01.381,2020-10-05 05:09:01.381,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1601874541370,1075388e-a04d-4f1d-bf8d-68f172df0b3c,
2020-10-05 05:11:20.703,2020-10-05 05:11:20.703,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1601874680701,b86e50cb-a811-4fda-b44a-3be541d12f32,
2020-10-05 05:11:21.576,2020-10-05 05:11:21.576,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1601874681574,8c8c4377-2854-49e5-a2f7-9f1f837fa3e8,
2020-10-05 05:12:22.617,2020-10-05 05:12:22.617,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1601874742616,e2bc0bf4-9e9e-47d8-88ea-bf2547ee8c4d,
2020-10-05 05:12:41.129,2020-10-05 05:12:41.129,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1601874761128,87a46b56-05a9-4bb6-8b2e-34a8e19c3504,
2020-10-05 05:12:41.159,2020-10-05 05:12:41.159,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1601874761158,a108a061-dc42-498f-9f8e-48b7767654dd,
2020-10-05 05:15:08.421,2020-10-05 05:15:08.421,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1601874908419,5356cd03-adee-4c22-b7ec-3c0f57b02674,
2020-10-05 05:16:01.657,2020-10-05 05:16:01.657,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1601874961656,1d3a7be5-ab7c-4a9d-8a31-f7418783d1b3,
2020-10-05 05:16:01.694,2020-10-05 05:16:01.694,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1601874961693,734a8632-86d2-44f0-b1cc-bd6ac394aa86,
2020-10-05 05:16:04.012,2020-10-05 05:16:04.012,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1601874964011,34673d7d-22bf-41de-a9f9-58c064c93c14,
2020-10-05 05:17:03.510,2020-10-05 05:17:03.510,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1601875023507,c466bf88-5e8e-4b7b-8a86-f45f3ad66143,
2020-10-05 05:17:03.550,2020-10-05 05:17:03.550,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1601875023549,a4504951-0fd4-48d4-a157-31806c64f5ef,
2020-10-05 05:17:09.989,2020-10-05 05:17:09.989,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1601875029984,35d8c703-9973-45f4-bd33-ff3acc54cd4a,
2020-10-05 05:17:48.696,2020-10-05 05:17:48.696,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1601875068694,a0c38151-c94b-4105-adad-d6091a167b38,
2020-10-05 05:17:50.469,2020-10-05 05:17:50.469,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1601875070468,ff3ce7ce-a099-4b1e-bed7-46f77dd17562,
2020-10-05 05:18:34.524,2020-10-05 05:18:34.524,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1601875114506,306d995a-f0dc-4f47-acf8-29df6639275d,
2020-10-07 14:11:34.557,2020-10-07 14:11:34.557,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1602079894554,d5e1a73c-bb73-4600-9f75-3bec5ce2f2ae,
2020-10-07 19:21:20.062,2020-10-07 19:21:20.062,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1602098478910,59053460-f1dc-4ed2-a1be-7213cd5e451d,
2020-10-07 19:21:40.655,2020-10-07 19:21:40.655,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1602098500653,223e6af4-033a-4591-9a66-3d4f4d17db58,
2020-10-07 19:22:38.903,2020-10-07 19:22:38.903,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1602098558901,2e71f7b9-4c59-4db8-a8bf-903773f006c1,
2020-10-08 00:13:44.032,2020-10-08 00:13:44.032,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1602116024027,2ddf5354-2ae9-4cd4-bef5-7ee0e6f1bbed,
2020-10-08 00:13:51.400,2020-10-08 00:13:51.400,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1602116031396,6d90c7f0-9dff-4e20-bcb5-7bd700009ad6,
2020-10-08 00:20:09.233,2020-10-08 00:20:09.233,60,UTC-0400,jBfEgmLJSx,com.sec.android.app.shealth,1602116409228,448a8e11-5bb1-403f-a5eb-ebbd5eb4c843,
2020-10-11 03:08:57.284,2020-10-11 03:08:57.284,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1602385737277,cf844938-8586-4a07-8459-088339bd84de,
2020-10-11 23:25:23.263,2020-10-11 23:25:23.263,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1602458723262,b214879f-be9e-4c33-b7ba-5255f213096e,
2020-10-12 06:56:42.851,2020-10-12 06:56:42.851,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1602485802850,9ee871ca-e650-41b7-9ef5-057bece8f092,
2020-10-12 06:56:42.871,2020-10-12 06:56:42.871,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1602485802871,2166743a-0316-4c34-94fd-5fb8e12ca230,
2020-10-28 11:09:51.806,2020-10-28 11:09:51.806,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1603883391805,83932b35-5138-4a23-9557-7340bd811f32,
2020-10-28 11:28:50.164,2020-10-28 11:28:50.164,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1603884530162,61e07f94-be26-413d-9263-ccafe0891856,
2020-10-28 12:35:35.022,2020-10-28 12:35:35.022,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1603888535021,e76a16f8-256c-4870-a013-52a0c943e922,
2020-11-01 13:17:11.800,2020-11-01 13:17:11.800,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1604236631794,96aa1ac0-6346-4302-9b7a-19e9284f7cb4,
2020-11-02 23:14:06.797,2020-11-02 23:14:06.797,60,UTC-0800,jBfEgmLJSx,com.sec.android.app.shealth,1604358846793,91d29e7e-4e15-47a8-9718-71dbeb304552,
2020-11-02 23:16:05.409,2020-11-02 23:16:05.409,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1604358965408,79ffa25a-c99f-4732-a0db-dcb8cd4e1c92,
2020-11-02 23:17:00.382,2020-11-02 23:17:00.382,60,UTC-0800,jBfEgmLJSx,com.sec.android.app.shealth,1604359020379,84bae773-a0d3-45be-a98f-aefc4babb54a,
2020-11-05 10:35:20.442,2020-11-05 10:35:20.442,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1604572520436,59a03435-a08e-4b06-96fb-eb54fe173bf3,
2020-11-05 10:36:36.396,2020-11-05 10:36:36.396,60,UTC-0800,jBfEgmLJSx,com.sec.android.app.shealth,1604572596390,20c2854f-fa24-4017-a89a-5e7012754e9e,
2020-11-05 10:43:48.737,2020-11-05 10:43:48.737,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1604573028736,28d6cb26-0941-4356-b274-20b92913e17b,
2020-11-05 21:42:39.223,2020-11-05 21:42:39.223,60,UTC-0800,jBfEgmLJSx,com.sec.android.app.shealth,1604612559217,a815d6c8-efec-4bb0-b99a-0dab98fc6d79,
2020-11-06 23:55:16.661,2020-11-06 23:55:16.661,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1604706916659,03625386-16cf-4387-8b4c-b60890e39da4,
2020-11-06 23:57:51.325,2020-11-06 23:57:51.325,60,UTC-0800,jBfEgmLJSx,com.sec.android.app.shealth,1604707071321,2c00edb3-79b3-48bf-aff9-c0c535fb9b86,
2020-11-07 00:01:53.110,2020-11-07 00:01:53.110,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1604707313108,b252c88d-5cfe-4fa3-8456-3b7df5260f2b,
2020-11-07 00:01:57.046,2020-11-07 00:01:57.046,60,UTC-0800,jBfEgmLJSx,com.sec.android.app.shealth,1604707317044,23bcc28c-47df-478f-a30e-3f087be7164f,
2020-11-07 00:02:22.398,2020-11-07 00:02:22.398,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1604707342396,c3a13a9f-df2d-49ed-91af-4d254313caff,
2020-11-07 00:02:50.386,2020-11-07 00:02:50.386,60,UTC-0800,jBfEgmLJSx,com.sec.android.app.shealth,1604707370386,073b71c5-6c3d-4f94-b1dd-8fec88a27283,
2020-11-07 00:12:52.744,2020-11-07 00:12:52.744,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1604707972740,28c15b60-8b5e-4d9f-b0e7-9e7259ac542b,
2020-11-07 00:14:41.454,2020-11-07 00:14:41.454,60,UTC-0800,jBfEgmLJSx,com.sec.android.app.shealth,1604708081452,6a13062e-3757-4de9-b2a5-0afb9384b336,
2020-11-07 00:15:41.792,2020-11-07 00:15:41.792,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1604708141790,d7123d16-3f45-4100-b9b7-881cd4110bec,
2020-11-07 00:16:05.795,2020-11-07 00:16:05.795,60,UTC-0800,jBfEgmLJSx,com.sec.android.app.shealth,1604708165794,ba6f239f-5c55-430d-823c-cab45754aa6d,
2020-11-07 00:23:05.986,2020-11-07 00:23:05.986,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1604708585985,931e32d5-d811-43fe-8a87-633b727de7e9,
2020-11-07 11:55:15.658,2020-11-07 11:55:15.658,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1604750115641,36a90e3e-ea57-4f31-8407-d5c1f4e616e4,
2020-11-07 11:56:04.245,2020-11-07 11:56:04.245,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1604750164244,d8c9b889-ce09-46a4-b8d8-6e7ae6007298,
2020-11-07 11:56:11.034,2020-11-07 11:56:11.034,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1604750171033,f4a77ba0-5f3a-4b95-81dd-63155d3c1e30,
2020-11-07 11:56:18.855,2020-11-07 11:56:18.855,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1604750178855,d9ff71e2-ba65-4a47-85c6-106287f76459,
2020-11-07 11:57:26.310,2020-11-07 11:57:26.310,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1604750246305,d89a94a3-393a-48af-92de-4957f61a3a5d,
2020-11-07 11:57:30.862,2020-11-07 11:57:30.862,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1604750250861,dca03542-1d60-44c8-8a81-1973eddaeb92,
2020-11-07 11:58:06.245,2020-11-07 11:58:06.245,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1604750286244,585e3ba4-3039-449b-aed5-89038c42140a,
2020-11-07 11:58:27.413,2020-11-07 11:58:27.413,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1604750307412,08c789ac-b9dd-4c47-bd50-2bba9430afee,
2020-11-07 11:59:42.181,2020-11-07 11:59:42.181,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1604750382177,2218b89f-7368-4fbe-b76d-9af1aafe777e,
2020-11-07 12:00:02.798,2020-11-07 12:00:02.798,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1604750402797,0a2c39eb-9baa-4343-b759-b9763b138b2f,
2020-11-07 12:00:29.307,2020-11-07 12:00:29.307,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1604750429305,9bfca5ca-2237-4c98-9732-47329dc35c81,
2020-11-08 01:51:49.297,2020-11-08 01:51:49.297,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1604800309290,c6c03b89-1909-4693-b87f-d9259dabe465,
2020-11-08 01:55:18.844,2020-11-08 01:55:18.844,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1604800518842,857443df-033b-4938-b2ee-061c9fde47d4,
2020-11-08 18:41:10.467,2020-11-08 18:41:10.467,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1604860870461,83eab255-c94f-4188-9ed7-0cdbbde9555f,
2020-11-08 18:41:13.148,2020-11-08 18:41:13.148,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1604860873147,cb757ce4-c6ff-4e60-9869-0826d07f87ec,
2020-11-08 18:42:27.824,2020-11-08 18:42:27.824,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1604860947822,4173defd-ae8d-4ced-a3db-83ed189335b1,
2020-11-08 18:45:16.688,2020-11-08 18:45:16.688,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1604861116687,37c1c4b9-89f4-4e6d-baa9-5fe348151fc9,
2020-11-08 18:45:23.740,2020-11-08 18:45:23.740,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1604861123735,98e0ae5e-cb84-4134-9134-958a0b6bbcfa,
2020-11-09 05:17:57.765,2020-11-09 05:17:57.765,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1604899077761,af6d1dfc-5c32-480c-9370-026849d39cc8,
2020-11-09 05:18:57.189,2020-11-09 05:18:57.189,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1604899137188,d261848f-29d6-4d93-b5e9-37094daf0078,
2020-11-10 00:21:10.577,2020-11-10 00:21:10.577,60,UTC-0800,jBfEgmLJSx,com.sec.android.app.shealth,1604967670562,89a944c6-d6c9-4120-a2a4-cd2ace134f30,
2020-11-10 19:54:13.759,2020-11-10 19:54:13.759,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1605038053748,02fd7afb-6b3c-4d69-910f-c43e626d24ec,
2020-11-11 01:25:24.841,2020-11-11 01:25:24.841,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1605057924831,95e8aaca-ba46-46f9-bccc-5fc83190f307,
2020-11-11 01:29:57.596,2020-11-11 01:29:57.596,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1605058197594,5d358e59-3436-40cd-ad3d-2b05b897dd46,
2020-11-11 13:55:50.434,2020-11-11 13:55:50.434,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1605102950428,8a45f536-31df-4d17-9336-d928bab68c8e,
2020-11-11 13:59:23.984,2020-11-11 13:59:23.984,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1605103163976,0e89125c-62ca-464a-9325-211c901d1d94,
2020-11-11 14:00:48.285,2020-11-11 14:00:48.285,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1605103248275,742a13f4-61af-440f-845c-c3045516420f,
2020-11-11 14:02:25.238,2020-11-11 14:02:25.238,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1605103345231,68dd4c17-7345-4216-a341-02e59be208da,
2020-11-11 14:02:47.321,2020-11-11 14:02:47.321,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1605103367319,b8324729-218c-49b3-a648-24da54918fa6,
2020-11-11 14:03:14.288,2020-11-11 14:03:14.288,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1605103394287,93346291-fa68-4c19-b848-baf41868af60,
2020-11-11 14:03:46.566,2020-11-11 14:03:46.566,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1605103426563,d016ed2f-e89d-4b74-9091-0395e2b4c6e7,
2020-11-11 23:47:26.949,2020-11-11 23:47:26.949,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1605138446947,96753dfe-6dd4-45ad-837b-3c9e0c939e7c,
2020-11-11 23:48:54.831,2020-11-11 23:48:54.831,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1605138534830,f6e689b3-92c5-4182-9363-eeb1e6833d9a,
2020-11-14 13:53:33.264,2020-11-14 13:53:33.264,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1605362013261,261029bf-15e4-4d97-bafc-bb430f1ec8cf,
2020-11-14 13:54:36.531,2020-11-14 13:54:36.531,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1605362076516,c6125194-e96e-45c9-a38d-b4c23d79175b,
2020-11-14 13:56:05.159,2020-11-14 13:56:05.159,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1605362165157,49de9be5-0205-4c58-b813-9c168413b850,
2020-11-14 13:57:37.525,2020-11-14 13:57:37.525,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1605362257524,44877625-9cb7-486d-b8f3-559c912ff7d9,
2020-11-14 13:58:05.624,2020-11-14 13:58:05.624,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1605362285623,195606f2-0d86-4217-8ec0-960ccf7c9805,
2020-11-14 13:58:15.018,2020-11-14 13:58:15.018,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1605362295017,d4aa4019-437b-44c5-98e2-579b1f266652,
2020-11-14 13:58:43.922,2020-11-14 13:58:43.922,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1605362323920,f38d47d6-84c0-429e-8419-e6b349aef218,
2020-11-15 06:39:15.301,2020-11-15 06:39:15.301,60,UTC-0800,jBfEgmLJSx,com.sec.android.app.shealth,1605422355291,1eeed488-9721-414a-9cbb-0662e8372026,
2020-11-17 21:06:41.956,2020-11-17 21:06:41.956,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1605647201945,9afc6d19-fabc-4318-a545-26b8609119a1,
2020-11-17 21:06:53.280,2020-11-17 21:06:53.280,60,UTC-0800,jBfEgmLJSx,com.sec.android.app.shealth,1605647213279,f516e710-4355-4cfe-8217-510b90466e18,
2020-11-17 21:10:43.346,2020-11-17 21:10:43.346,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1605647443344,11c3231b-9d08-47e5-9afa-008616f30991,
2020-11-19 02:59:39.071,2020-11-19 02:59:39.071,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1605754779059,b48b35ae-cdd0-4886-88d2-231ac50ef1c6,
2020-11-19 03:00:12.416,2020-11-19 03:00:12.416,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1605754812413,5881214d-6d91-4109-b667-d0bd04a57ca6,
2020-11-19 03:00:41.437,2020-11-19 03:00:41.437,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1605754841431,f4cfabf0-1763-4dc2-a895-0143530af2b4,
2020-11-19 23:58:14.338,2020-11-19 23:58:14.338,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1605830294329,e2effb9c-b797-4692-b7d5-c5c97120e80d,
2020-11-19 23:58:43.887,2020-11-19 23:58:43.887,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1605830323880,5f0001d2-1f0f-4469-9b2b-cc424dfd8a8f,
2020-11-19 23:58:47.356,2020-11-19 23:58:47.356,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1605830327356,b58056b2-25a7-4433-b7b0-aad4b375f12b,
2020-11-19 23:58:57.273,2020-11-19 23:58:57.273,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1605830337272,603a57f3-f2c7-455d-a311-d59ba130b744,
2020-11-20 00:04:40.768,2020-11-20 00:04:40.768,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1605830680767,a5fbc128-425f-4c45-9933-efa3295e3b73,
2020-11-20 19:21:12.960,2020-11-20 19:21:12.960,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1605900072951,00c271f8-7bc3-42e3-a991-28db0edcc150,
2020-11-20 19:21:21.855,2020-11-20 19:21:21.855,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1605900081852,8f506e58-0aed-4435-b000-d27eb4c8c102,
2020-11-20 20:05:15.977,2020-11-20 20:05:15.977,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1605902715975,33abc8a8-0f65-4677-bec4-54e4292fc268,
2020-11-20 20:11:50.856,2020-11-20 20:11:50.856,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1605903110856,f15bc94e-a09f-4a6a-bd67-db84695e1f68,
2020-11-20 20:12:01.712,2020-11-20 20:12:01.712,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1605903121707,be5977b0-7cdd-4a1c-a14e-161a5aab8f66,
2020-11-22 01:19:39.313,2020-11-22 01:19:39.313,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1606007979310,0979e98d-990f-4c0e-a39d-61bc8f77737d,
2020-11-22 01:20:08.566,2020-11-22 01:20:08.566,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1606008008558,cdb28ab6-e5bb-4854-bfc2-c7d325ead398,
2020-11-22 01:21:54.949,2020-11-22 01:21:54.949,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1606008114941,1545e7ff-61df-45c4-a969-4dc3421a5f72,
2020-11-22 01:23:24.297,2020-11-22 01:23:24.297,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1606008204292,435141fc-0923-4936-aba5-6f85f165cad1,
2020-11-22 01:24:37.184,2020-11-22 01:24:37.184,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1606008277183,f86d95ba-0085-45bf-8b05-8d268d2ab19b,
2020-11-22 01:29:33.212,2020-11-22 01:29:33.212,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1606008573211,4493e32b-9a93-4b31-9c8f-59b0e282d8e9,
2020-11-22 01:30:19.439,2020-11-22 01:30:19.439,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1606008619438,a313916b-75dc-4a05-9ede-ff934b18770d,
2020-11-23 01:40:25.223,2020-11-23 01:40:25.223,60,UTC-0800,jBfEgmLJSx,com.sec.android.app.shealth,1606095625219,10e13351-b4ea-4706-91f8-08ad93391a0e,
2020-11-26 06:37:33.571,2020-11-26 06:37:33.571,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1606372653533,8034e805-e4d6-4814-98e2-dbe49ba2bdfb,
2020-11-26 22:28:22.132,2020-11-26 22:28:22.132,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1606429696632,4c7c52ec-0077-4288-bce5-30fc699cd94f,
2020-11-26 22:29:03.819,2020-11-26 22:29:03.819,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1606429743816,e16abf11-2d9f-4305-937f-4559e1f23bfd,
2020-11-26 22:31:08.244,2020-11-26 22:31:08.244,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1606429868237,1e9d33a8-58cc-4b42-872b-a51b24783c3d,
2020-11-26 22:31:35.309,2020-11-26 22:31:35.309,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1606429895304,98665c6b-96fa-4a39-a56e-26e8a8ad3dde,
2020-11-26 22:33:38.948,2020-11-26 22:33:38.948,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1606430018946,6b49b5ca-cdb0-45bd-a6e2-9636e417c4a0,
2020-11-26 22:35:52.244,2020-11-26 22:35:52.244,60,UTC-0700,jBfEgmLJSx,com.sec.android.app.shealth,1606430152242,b9e9d1f0-e229-4c4d-bf9a-c94d53e0fb1b,
2020-11-26 22:36:17.937,2020-11-26 22:36:17.937,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1606430177936,a581dca9-c6c2-4d15-bc2a-29b1c72fc4af,
2020-11-27 16:24:03.224,2020-11-27 16:24:03.224,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1606494243218,e458dcb4-1870-40c6-b3b0-4c97e892dfa3,
2020-11-27 16:25:07.820,2020-11-27 16:25:07.820,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1606494307819,f68b0242-72c3-42cc-b14f-341b3cfe3abb,
2020-11-27 16:25:17.382,2020-11-27 16:25:17.382,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1606494317380,ab43a6e3-a9c1-4e3d-b123-f13b82f530d2,
2020-11-27 16:25:55.610,2020-11-27 16:25:55.610,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1606494355609,e8cf77e6-1c69-466c-948b-30705f407392,
2020-11-27 16:26:02.249,2020-11-27 16:26:02.249,60,UTC-0500,jBfEgmLJSx,com.sec.android.app.shealth,1606494362247,63dad922-664d-4676-abca-ee9cb410ce67,
2020-11-27 16:26:22.005,2020-11-27 16:26:22.005,60,UTC-0600,jBfEgmLJSx,com.sec.android.app.shealth,1606494382004,1107d28b-c8d4-43f2-a02f-065b99a49920,
